s_id,r_id,app_name,app_id,date,title,review,pos,rating
2972,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,thanks to chat team member mariana p i wont order uber for a month from today,"[('thanks', 'n'), ('chat', 'v'), ('team', 'a'), ('member', 'n'), ('mariana', 'n'), ('p', 'n'), ('i', 'n'), ('wont', 'v'), ('order', 'n'), ('uber', 'n'), ('month', 'n'), ('today', 'n')]",1
2973,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,because my orders arrived damaged and incomplete from the grocery store after i bought nice hot pizza half hour earlier with the uber eats app,"[('orders', 'n'), ('arrived', 'v'), ('damaged', 'v'), ('incomplete', 'a'), ('grocery', 'n'), ('store', 'n'), ('i', 'a'), ('bought', 'v'), ('nice', 'a'), ('hot', 'a'), ('pizza', 'n'), ('half', 'n'), ('hour', 'n'), ('uber', 'a'), ('eats', 'n'), ('app', 'v')]",1
2974,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,i provided picture of what was received and even found a recipt in the bag proving thus more nearly half menu items were just not there,"[('i', 'n'), ('provided', 'v'), ('picture', 'n'), ('was', 'v'), ('received', 'v'), ('found', 'v'), ('recipt', 'n'), ('bag', 'n'), ('proving', 'v'), ('more', 'a'), ('half', 'n'), ('menu', 'a'), ('items', 'n'), ('were', 'v')]",1
2975,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,secondly my milk came damaged and not fit for consumption a store is not allowed to sell bashed products,"[('milk', 'n'), ('came', 'v'), ('damaged', 'v'), ('fit', 'v'), ('consumption', 'n'), ('store', 'n'), ('is', 'v'), ('allowed', 'v'), ('sell', 'v'), ('bashed', 'a'), ('products', 'n')]",1
2976,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,milk is something ingested of all ages,"[('milk', 'n'), ('is', 'v'), ('something', 'n'), ('ingested', 'v'), ('ages', 'n')]",1
2977,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,mariana a uber representative said there was nothing she could do as a chat customer service member and just write a review and they will learn,"[('mariana', 'v'), ('uber', 'a'), ('representative', 'n'), ('said', 'v'), ('was', 'v'), ('nothing', 'n'), ('do', 'v'), ('chat', 'n'), ('customer', 'n'), ('service', 'n'), ('member', 'n'), ('write', 'v'), ('review', 'n'), ('learn', 'v')]",1
2978,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,they will not take it back and nor is this a joke so the items are being thrown out and i will be taking my car and capable body for food and grocerys now,"[('take', 'v'), ('is', 'v'), ('joke', 'n'), ('items', 'n'), ('are', 'v'), ('being', 'v'), ('thrown', 'v'), ('i', 'v'), ('be', 'v'), ('taking', 'v'), ('car', 'n'), ('capable', 'a'), ('body', 'n'), ('food', 'n'), ('grocerys', 'n')]",1
2979,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,mariana as the front face of uber did absolutely nothing to resolve the issue but sent me to rate my experience,"[('mariana', 'n'), ('front', 'a'), ('face', 'n'), ('uber', 'n'), ('did', 'v'), ('nothing', 'n'), ('resolve', 'v'), ('issue', 'n'), ('sent', 'v'), ('rate', 'n'), ('experience', 'n')]",1
2980,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,do not let a big day ruined shop the day before and schedule food day before also,"[('do', 'v'), ('let', 'v'), ('big', 'a'), ('day', 'n'), ('ruined', 'v'), ('day', 'n'), ('schedule', 'a'), ('food', 'n'), ('day', 'n')]",1
2981,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,comes to my realization now,"[('comes', 'v'), ('realization', 'n')]",1
2982,542,ubereats,1058959277,2022-10-06 21:53:20,Worst delivery ever,bless everyone these are the facts of using the app,"[('bless', 'n'), ('everyone', 'n'), ('are', 'v'), ('facts', 'n'), ('using', 'v'), ('app', 'n')]",1
2983,543,ubereats,1058959277,2022-10-02 04:00:25,Stop giving you refunds after a while,places consistently get my orders wrong and i always make sure to request for a refund when i receive something incorrectly i have severe food allergies so when i get an incorrect order it could be life threatening and they started telling me i will stop being able to get refunds because of requesting refunds too often,"[('places', 'n'), ('get', 'v'), ('orders', 'n'), ('wrong', 'a'), ('i', 'a'), ('make', 'v'), ('sure', 'a'), ('request', 'v'), ('refund', 'n'), ('i', 'n'), ('receive', 'v'), ('something', 'n'), ('have', 'v'), ('severe', 'v'), ('food', 'n'), ('allergies', 'n'), ('i', 'a'), ('get', 'v'), ('incorrect', 'a'), ('order', 'n'), ('be', 'v'), ('life', 'n'), ('threatening', 'v'), ('started', 'v'), ('telling', 'v'), ('i', 'n'), ('stop', 'v'), ('being', 'v'), ('able', 'a'), ('get', 'v'), ('refunds', 'n'), ('requesting', 'v'), ('refunds', 'n')]",3
2984,543,ubereats,1058959277,2022-10-02 04:00:25,Stop giving you refunds after a while,it is not my fault places get my order wrong and i should be entitled to a partial refund if some of my order is wrong,"[('is', 'v'), ('fault', 'n'), ('places', 'n'), ('get', 'v'), ('order', 'n'), ('wrong', 'a'), ('i', 'n'), ('be', 'v'), ('entitled', 'v'), ('partial', 'a'), ('refund', 'n'), ('order', 'n'), ('is', 'v'), ('wrong', 'a')]",3
2985,543,ubereats,1058959277,2022-10-02 04:00:25,Stop giving you refunds after a while,of course i still tip the driver and pay the rest of my order but when my order is literally inedible because of my food allergies it is not fair that i do not get a refund,"[('course', 'n'), ('i', 'n'), ('tip', 'v'), ('driver', 'n'), ('pay', 'v'), ('rest', 'n'), ('order', 'n'), ('order', 'n'), ('is', 'v'), ('inedible', 'a'), ('food', 'n'), ('allergies', 'n'), ('is', 'v'), ('fair', 'a'), ('i', 'n'), ('do', 'v'), ('get', 'v'), ('refund', 'n')]",3
2986,543,ubereats,1058959277,2022-10-02 04:00:25,Stop giving you refunds after a while,i guess i will stop using uber eats as much because they are punishing me for receiving the wrong order,"[('i', 'a'), ('guess', 'n'), ('i', 'n'), ('stop', 'v'), ('using', 'v'), ('uber', 'a'), ('eats', 'n'), ('are', 'v'), ('punishing', 'v'), ('receiving', 'v'), ('wrong', 'a'), ('order', 'n')]",3
2987,543,ubereats,1058959277,2022-10-02 04:00:25,Stop giving you refunds after a while,totally unfair and when i contacted uber eats support they sent me a very obvious cookie cutter email that did not even address my issue and then later on banned me from receiving refunds,"[('unfair', 'a'), ('i', 'n'), ('contacted', 'v'), ('uber', 'a'), ('eats', 'n'), ('support', 'v'), ('sent', 'v'), ('obvious', 'a'), ('cookie', 'n'), ('cutter', 'n'), ('email', 'v'), ('did', 'v'), ('address', 'v'), ('issue', 'n'), ('banned', 'v'), ('receiving', 'v'), ('refunds', 'n')]",3
2989,544,ubereats,1058959277,2022-11-12 02:31:59,: /,supposedly they allow you to order in advance for up to a week,"[('allow', 'v'), ('order', 'n'), ('advance', 'n'), ('week', 'n')]",1
2990,544,ubereats,1058959277,2022-11-12 02:31:59,: /,however without notice they canceled all of my upcoming orders and pretended that something was wrong with my debit card totally freaking me out,"[('notice', 'n'), ('canceled', 'v'), ('upcoming', 'a'), ('orders', 'n'), ('pretended', 'v'), ('something', 'n'), ('was', 'v'), ('wrong', 'a'), ('debit', 'n'), ('card', 'n'), ('freaking', 'v')]",1
2991,544,ubereats,1058959277,2022-11-12 02:31:59,: /,however what had actually happened was they did not like it that i ordered the exact same meal for every day so they just decided to cancel them,"[('had', 'v'), ('happened', 'v'), ('was', 'v'), ('did', 'v'), ('i', 'v'), ('ordered', 'v'), ('exact', 'a'), ('same', 'a'), ('meal', 'n'), ('day', 'n'), ('decided', 'v'), ('cancel', 'v')]",1
2992,544,ubereats,1058959277,2022-11-12 02:31:59,: /,i tried a different restaurant and they also pretended like something was wrong with my debit card,"[('i', 'n'), ('tried', 'v'), ('different', 'a'), ('restaurant', 'n'), ('pretended', 'v'), ('something', 'n'), ('was', 'v'), ('wrong', 'a'), ('debit', 'n'), ('card', 'n')]",1
2993,544,ubereats,1058959277,2022-11-12 02:31:59,: /,when in reality my debit card has now apparently been banned from ubereats all because they do not approve of me ordering the exact same meal every day,"[('reality', 'n'), ('debit', 'n'), ('card', 'n'), ('has', 'v'), ('been', 'v'), ('banned', 'v'), ('ubereats', 'n'), ('do', 'v'), ('approve', 'v'), ('ordering', 'v'), ('exact', 'a'), ('same', 'a'), ('meal', 'n'), ('day', 'n')]",1
2994,544,ubereats,1058959277,2022-11-12 02:31:59,: /,i immediately went to doordash and was able to place an order no problem,"[('i', 'n'), ('went', 'v'), ('doordash', 'v'), ('was', 'v'), ('able', 'a'), ('place', 'v'), ('order', 'n'), ('problem', 'n')]",1
2995,544,ubereats,1058959277,2022-11-12 02:31:59,: /,in other words literally nothing is wrong with my card,"[('other', 'a'), ('words', 'n'), ('nothing', 'n'), ('is', 'v'), ('wrong', 'a'), ('card', 'n')]",1
2996,544,ubereats,1058959277,2022-11-12 02:31:59,: /,i have since made other purchases elsewhere as well without problems,"[('i', 'n'), ('have', 'v'), ('made', 'v'), ('other', 'a'), ('purchases', 'n'), ('problems', 'n')]",1
2997,544,ubereats,1058959277,2022-11-12 02:31:59,: /,again nothing is wrong with my card,"[('nothing', 'n'), ('is', 'v'), ('wrong', 'a'), ('card', 'n')]",1
2998,544,ubereats,1058959277,2022-11-12 02:31:59,: /,needless to say i have since deleted the ubereats app,"[('needless', 'a'), ('say', 'v'), ('i', 'n'), ('have', 'v'), ('deleted', 'v'), ('ubereats', 'n'), ('app', 'v')]",1
2999,544,ubereats,1058959277,2022-11-12 02:31:59,: /,also since i could never get a fully straight answer the restaurant in question is called el castillo,"[('i', 'n'), ('get', 'v'), ('straight', 'a'), ('restaurant', 'n'), ('question', 'n'), ('is', 'v'), ('called', 'v'), ('castillo', 'n')]",1
3000,544,ubereats,1058959277,2022-11-12 02:31:59,: /,i am now completely done with them as well,"[('i', 'n'), ('am', 'v'), ('done', 'v')]",1
3001,544,ubereats,1058959277,2022-11-12 02:31:59,: /,that is all,"[('is', 'v')]",1
3002,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,my uber eats driver was 5 min from my house according to the app when it was cancelled,"[('uber', 'a'), ('eats', 'n'), ('driver', 'n'), ('was', 'v'), ('min', 'n'), ('house', 'n'), ('according', 'v'), ('app', 'n'), ('was', 'v'), ('cancelled', 'v')]",1
3003,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i even texted her prior to her arrival to give specific landmarks and description of the house with all the lights on,"[('texted', 'v'), ('arrival', 'n'), ('give', 'v'), ('specific', 'a'), ('landmarks', 'n'), ('description', 'n'), ('house', 'n'), ('lights', 'n')]",1
3004,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i was cancelled about 30 seconds later,"[('i', 'n'), ('was', 'v'), ('cancelled', 'v'), ('seconds', 'n')]",1
3005,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i have never been so disappointed in uber eats,"[('i', 'n'), ('have', 'v'), ('been', 'v'), ('disappointed', 'a'), ('uber', 'a'), ('eats', 'n')]",1
3006,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,the rain was not a factor i was outside myself working and it was a light sprinkle,"[('rain', 'n'), ('was', 'v'), ('factor', 'n'), ('i', 'n'), ('was', 'v'), ('outside', 'a'), ('working', 'v'), ('was', 'v'), ('light', 'a'), ('sprinkle', 'n')]",1
3007,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i expect a call an email anything to explain why my daughter had to wait an additional hour by ordering through doordash,"[('i', 'n'), ('expect', 'v'), ('call', 'n'), ('email', 'n'), ('anything', 'n'), ('explain', 'v'), ('daughter', 'n'), ('had', 'v'), ('wait', 'v'), ('additional', 'a'), ('hour', 'n'), ('ordering', 'v'), ('doordash', 'n')]",1
3008,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i was partial to uber eats and just signed up for the monthly charge for whatever promo you all were offering,"[('i', 'n'), ('was', 'v'), ('partial', 'a'), ('uber', 'v'), ('eats', 'n'), ('signed', 'v'), ('monthly', 'a'), ('charge', 'n'), ('promo', 'n'), ('were', 'v'), ('offering', 'v')]",1
3009,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i feel quite sure i will be cancelling,"[('i', 'n'), ('feel', 'v'), ('sure', 'a'), ('i', 'n'), ('be', 'v'), ('cancelling', 'v')]",1
3010,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,that was ridiculous,"[('was', 'v'), ('ridiculous', 'a')]",1
3011,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,we had already been waiting over 40 min and for her to decide she did not want to deliver seemed irrational,"[('had', 'v'), ('been', 'v'), ('waiting', 'v'), ('min', 'n'), ('decide', 'v'), ('did', 'v'), ('want', 'v'), ('deliver', 'v'), ('seemed', 'a'), ('irrational', 'a')]",1
3012,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i am a surgical transplant nurse for a major hospital in ftw,"[('i', 'n'), ('am', 'v'), ('surgical', 'a'), ('transplant', 'n'), ('nurse', 'n'), ('major', 'a'), ('hospital', 'n'), ('ftw', 'n')]",1
3013,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,next time one of our surgeons or vendors wants to treat us to lunch i will vote door dash,"[('next', 'a'), ('time', 'n'), ('surgeons', 'n'), ('vendors', 'n'), ('wants', 'v'), ('treat', 'v'), ('lunch', 'n'), ('i', 'n'), ('vote', 'v'), ('door', 'n'), ('dash', 'n')]",1
3014,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,it is a shame bc prior to this uber eats would have been my vote,"[('is', 'v'), ('shame', 'n'), ('bc', 'n'), ('uber', 'a'), ('eats', 'n'), ('have', 'v'), ('been', 'v'), ('vote', 'n')]",1
3015,545,ubereats,1058959277,2022-11-24 04:57:35,Seriously?,i expect to see my refund in the am considering it occurred prior to the holiday and i paid 60 for two entrees,"[('i', 'n'), ('expect', 'v'), ('see', 'v'), ('refund', 'n'), ('am', 'v'), ('considering', 'v'), ('occurred', 'v'), ('holiday', 'n'), ('i', 'n'), ('paid', 'v'), ('entrees', 'n')]",1
3016,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,i do not usually order with them but we have very limited delivery options in our area and try various options doordash grubhub etc,"[('i', 'n'), ('do', 'v'), ('order', 'n'), ('have', 'v'), ('limited', 'a'), ('delivery', 'n'), ('options', 'n'), ('area', 'n'), ('try', 'v'), ('various', 'a'), ('options', 'n'), ('doordash', 'v'), ('grubhub', 'n')]",1
3017,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,we had to have a reorder because it was not telling the drivers our house number so the first driver just left our order at a random house even though the box of food they were delivering had the full address with house number on it,"[('had', 'v'), ('have', 'v'), ('reorder', 'n'), ('was', 'v'), ('telling', 'v'), ('drivers', 'n'), ('house', 'n'), ('number', 'n'), ('first', 'a'), ('driver', 'n'), ('left', 'v'), ('order', 'n'), ('random', 'n'), ('house', 'n'), ('box', 'n'), ('food', 'n'), ('were', 'v'), ('delivering', 'v'), ('had', 'v'), ('full', 'a'), ('address', 'n'), ('house', 'n'), ('number', 'n')]",1
3018,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,on the redelivery same issue happened but the delivery driver very rudely told me that i need to make sure i put my house address in so he is not wasting his gas trying to find the house since they barely pay enough to cover the gas,"[('redelivery', 'n'), ('same', 'a'), ('issue', 'n'), ('happened', 'v'), ('delivery', 'n'), ('driver', 'n'), ('told', 'v'), ('i', 'v'), ('need', 'v'), ('make', 'v'), ('sure', 'a'), ('i', 'n'), ('put', 'v'), ('house', 'n'), ('address', 'n'), ('is', 'v'), ('wasting', 'v'), ('gas', 'n'), ('trying', 'v'), ('find', 'v'), ('house', 'n'), ('pay', 'v'), ('cover', 'v'), ('gas', 'n')]",1
3019,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,when i explained that i had indeed put the house number in and he should talk to the company since clearly there is an issue on their end not giving the drivers the house number,"[('i', 'n'), ('explained', 'v'), ('i', 'n'), ('had', 'v'), ('put', 'v'), ('house', 'n'), ('number', 'n'), ('talk', 'v'), ('company', 'n'), ('is', 'v'), ('issue', 'n'), ('end', 'n'), ('giving', 'v'), ('drivers', 'n'), ('house', 'n'), ('number', 'n')]",1
3020,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,he told me i sound confused and must have put it in the wrong place and i should be grateful he even decided to deliver it to us as most people do not deliver to our area,"[('told', 'v'), ('i', 'v'), ('sound', 'n'), ('confused', 'a'), ('have', 'v'), ('put', 'v'), ('wrong', 'a'), ('place', 'n'), ('i', 'n'), ('be', 'v'), ('grateful', 'a'), ('decided', 'v'), ('deliver', 'v'), ('most', 'a'), ('people', 'n'), ('do', 'v'), ('deliver', 'v'), ('area', 'n')]",1
3021,546,ubereats,1058959277,2022-10-10 03:13:44,Rude drivers,i think we will be deleting this app and sticking with the other companies from now on,"[('i', 'a'), ('think', 'v'), ('be', 'v'), ('deleting', 'v'), ('app', 'n'), ('sticking', 'v'), ('other', 'a'), ('companies', 'n')]",1
3022,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,on account creation a promotion was applied to my account until next month for free delivery,"[('account', 'n'), ('creation', 'n'), ('promotion', 'n'), ('was', 'v'), ('applied', 'v'), ('account', 'n'), ('next', 'a'), ('month', 'n'), ('free', 'a'), ('delivery', 'n')]",1
3023,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,i should be applauding their customer care and service for that but instead it has completely ruined my experience with uber eats,"[('i', 'n'), ('be', 'v'), ('applauding', 'v'), ('customer', 'n'), ('care', 'n'), ('service', 'n'), ('has', 'v'), ('ruined', 'v'), ('experience', 'n'), ('uber', 'a'), ('eats', 'n')]",1
3024,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,whenever i press checkout i get an error message that says the promotion you applied could not be processed and cancels my checkout,"[('i', 'a'), ('press', 'n'), ('checkout', 'n'), ('i', 'n'), ('get', 'v'), ('error', 'n'), ('message', 'n'), ('says', 'v'), ('promotion', 'n'), ('applied', 'v'), ('be', 'v'), ('processed', 'v'), ('cancels', 'n'), ('checkout', 'n')]",1
3025,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,since this promo was a part of the new account process i cannot take it off and thus cannot orderi have reached out twice to customer support about this and both times been told there is nothing they can do and that they are referring me to someone else over email,"[('promo', 'n'), ('was', 'v'), ('part', 'n'), ('new', 'a'), ('account', 'n'), ('process', 'n'), ('i', 'n'), ('take', 'v'), ('orderi', 'v'), ('have', 'v'), ('reached', 'v'), ('customer', 'n'), ('support', 'n'), ('times', 'n'), ('been', 'v'), ('told', 'v'), ('is', 'v'), ('nothing', 'n'), ('do', 'v'), ('are', 'v'), ('referring', 'v'), ('someone', 'n'), ('email', 'n')]",1
3026,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,that email has never come,"[('email', 'n'), ('has', 'v'), ('come', 'v')]",1
3027,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,it boggles my mind this company is ok with only disrespecting their customers time and money,"[('boggles', 'v'), ('mind', 'n'), ('company', 'n'), ('is', 'v'), ('ok', 'a'), ('disrespecting', 'v'), ('customers', 'n'), ('time', 'n'), ('money', 'n')]",1
3028,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,i even asked if i could just take the free delivery off and spend more money and that is also not possiblei waited and waited for an email that never came and ended up going to bed hungry,"[('asked', 'v'), ('i', 'n'), ('take', 'v'), ('free', 'a'), ('delivery', 'n'), ('spend', 'v'), ('more', 'a'), ('money', 'n'), ('is', 'v'), ('possiblei', 'v'), ('waited', 'v'), ('waited', 'v'), ('email', 'n'), ('came', 'v'), ('ended', 'v'), ('going', 'v'), ('bed', 'v'), ('hungry', 'a')]",1
3029,547,ubereats,1058959277,2022-09-20 22:06:47,Can't even order food.,if that does not speak volumes for their values i do not know what else i could say to change your mindl,"[('does', 'v'), ('speak', 'v'), ('volumes', 'n'), ('values', 'n'), ('i', 'v'), ('do', 'v'), ('know', 'v'), ('i', 'n'), ('say', 'v'), ('change', 'v'), ('mindl', 'n')]",1
3030,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,between ubereats and doordash ubereats has been the worst app,"[('ubereats', 'n'), ('doordash', 'n'), ('ubereats', 'n'), ('has', 'v'), ('been', 'v'), ('worst', 'a'), ('app', 'n')]",1
3031,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,i am constantly missing items from my order every single time but this time was my last straw,"[('i', 'n'), ('am', 'v'), ('missing', 'v'), ('items', 'n'), ('order', 'n'), ('single', 'a'), ('time', 'n'), ('time', 'n'), ('was', 'v'), ('last', 'a'), ('straw', 'a')]",1
3032,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,i place an order and was waiting forever for it,"[('i', 'a'), ('place', 'v'), ('order', 'n'), ('was', 'v'), ('waiting', 'v')]",1
3033,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,i could have drove myself to the location and got the items myself but i wanted something convenient due to me not feeling too good and needing some items to help with my pain,"[('i', 'n'), ('have', 'v'), ('drove', 'v'), ('location', 'n'), ('got', 'v'), ('items', 'n'), ('wanted', 'v'), ('something', 'n'), ('convenient', 'n'), ('due', 'a'), ('feeling', 'v'), ('good', 'a'), ('needing', 'v'), ('items', 'n'), ('help', 'v'), ('pain', 'n')]",1
3034,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,i contact support the first time to ask them if it could be canceled and support tells me delivery is taking too long due to it being busy today and not a lot of drivers on the road,"[('i', 'n'), ('contact', 'n'), ('support', 'n'), ('first', 'a'), ('time', 'n'), ('ask', 'v'), ('be', 'v'), ('canceled', 'v'), ('support', 'n'), ('tells', 'n'), ('delivery', 'n'), ('is', 'v'), ('taking', 'v'), ('due', 'a'), ('being', 'v'), ('busy', 'a'), ('today', 'n'), ('lot', 'n'), ('drivers', 'n'), ('road', 'n')]",1
3035,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,so when i contacted support a second time to cancel my order the person tells me to wait until the store closes and if no movement then they will refund me,"[('i', 'n'), ('contacted', 'v'), ('support', 'n'), ('second', 'a'), ('time', 'n'), ('cancel', 'v'), ('order', 'n'), ('person', 'n'), ('tells', 'v'), ('wait', 'v'), ('store', 'n'), ('closes', 'n'), ('movement', 'n'), ('refund', 'v')]",1
3036,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,refunds take 510 business days so not only did i spend money for no reason i have to get up and go to the store and spend extra money just to get what i need when i could have done this in the first place,"[('refunds', 'n'), ('take', 'v'), ('business', 'n'), ('days', 'n'), ('did', 'v'), ('i', 'v'), ('spend', 'v'), ('money', 'n'), ('reason', 'n'), ('have', 'v'), ('get', 'v'), ('go', 'v'), ('store', 'n'), ('spend', 'v'), ('extra', 'a'), ('money', 'n'), ('get', 'v'), ('i', 'v'), ('need', 'v'), ('i', 'n'), ('have', 'v'), ('done', 'v'), ('first', 'a'), ('place', 'n')]",1
3037,548,ubereats,1058959277,2022-11-24 00:50:57,Worst App Ever,after this experience i will be deleting this app and i will never use their services again,"[('experience', 'n'), ('i', 'n'), ('be', 'v'), ('deleting', 'v'), ('app', 'n'), ('i', 'n'), ('use', 'v'), ('services', 'n')]",1
3038,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,i used to use uber eats often because it was obviously convenient and i currently do not have the luxury of leaving my apartment right now but i will gladly use anyone else,"[('i', 'n'), ('used', 'v'), ('use', 'v'), ('uber', 'a'), ('eats', 'n'), ('was', 'v'), ('convenient', 'a'), ('i', 'a'), ('do', 'v'), ('have', 'v'), ('luxury', 'n'), ('leaving', 'v'), ('apartment', 'n'), ('i', 'v'), ('use', 'v'), ('anyone', 'n')]",1
3039,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,it started with a mess up here and there but now every single order i have placed in the past 4 months has had either missing food canceled after an hour or delivered to a completely different place,"[('started', 'v'), ('mess', 'n'), ('single', 'a'), ('order', 'n'), ('i', 'n'), ('have', 'v'), ('placed', 'v'), ('past', 'a'), ('months', 'n'), ('has', 'v'), ('had', 'v'), ('missing', 'v'), ('food', 'n'), ('canceled', 'v'), ('hour', 'n'), ('delivered', 'v'), ('different', 'a'), ('place', 'n')]",1
3040,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,they used to atleast refund your money right away but now it will either take 10 business days or it can be credited it back to your account which only helps if you can afford to pay for you meal twice or sometimes 3 times initially and then be credited back your money,"[('used', 'v'), ('atleast', 'v'), ('refund', 'v'), ('money', 'n'), ('take', 'v'), ('business', 'n'), ('days', 'n'), ('be', 'v'), ('credited', 'v'), ('account', 'n'), ('helps', 'v'), ('afford', 'v'), ('pay', 'v'), ('meal', 'v'), ('times', 'n'), ('be', 'v'), ('credited', 'v'), ('money', 'n')]",1
3041,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,i kid you not  i had to spend 80 for a single burrito because the drivers kept messing it up,"[('i', 'n'), ('kid', 'v'), ('i', 'v'), ('had', 'v'), ('spend', 'v'), ('single', 'a'), ('burrito', 'n'), ('drivers', 'n'), ('kept', 'v'), ('messing', 'v')]",1
3042,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,i would be more understanding if i had not used this as well as a driver and know how easy it is to double check yourself,"[('i', 'n'), ('be', 'v'), ('understanding', 'a'), ('i', 'n'), ('had', 'v'), ('used', 'v'), ('driver', 'n'), ('know', 'v'), ('easy', 'a'), ('is', 'v'), ('double', 'v'), ('check', 'v')]",1
3043,549,ubereats,1058959277,2022-11-24 00:35:38,Deleted because the quality went to 0,with all the different delivery apps nowadays  i would save yourself the money and frustration and use someone else with better standards,"[('different', 'a'), ('delivery', 'n'), ('apps', 'n'), ('i', 'n'), ('save', 'v'), ('money', 'n'), ('frustration', 'n'), ('use', 'v'), ('someone', 'n'), ('better', 'a'), ('standards', 'n')]",1
3044,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,it is a fine service,"[('is', 'v'), ('fine', 'a'), ('service', 'n')]",3
3045,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,it works,"[('works', 'v')]",3
3046,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,but what i hate about it is how it tries to obscure you from the true cost,"[('i', 'a'), ('hate', 'v'), ('is', 'v'), ('tries', 'v'), ('obscure', 'v'), ('true', 'a'), ('cost', 'n')]",3
3047,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,first when you are adding items to a card it only shows you the cart total,"[('are', 'v'), ('adding', 'v'), ('items', 'n'), ('card', 'n'), ('shows', 'v'), ('cart', 'n'), ('total', 'n')]",3
3048,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,then in the checkout it actually shows you the cost with fees,"[('checkout', 'n'), ('shows', 'v'), ('cost', 'n'), ('fees', 'n')]",3
3049,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,what is the point of showing me the cart total if that total has no bearing on what i  actually pay,"[('is', 'v'), ('point', 'n'), ('showing', 'v'), ('cart', 'n'), ('total', 'n'), ('total', 'n'), ('has', 'v'), ('bearing', 'n'), ('i', 'v'), ('pay', 'v')]",3
3050,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,then only after you finally completed the last step of the check out do they ask you for the tip,"[('completed', 'v'), ('last', 'a'), ('step', 'n'), ('check', 'n'), ('do', 'v'), ('ask', 'v'), ('tip', 'n')]",3
3051,550,ubereats,1058959277,2022-10-16 01:55:20,Tries to obscure the true cost from you in multiple ways,they base the tip on the entire order cost including all of their fees,"[('base', 'v'), ('tip', 'n'), ('entire', 'a'), ('order', 'n'), ('cost', 'n'), ('including', 'v'), ('fees', 'n')]",3
