r_id,s_id,app_name,app_id,date,title,review,pos,tagged_sentences,rating
1320,8464,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,i ordered two things from jollibee,"[('order', 'v'), ('thing', 'n'), ('jollibee', 'n')]",order thing jollibee,1
1320,8465,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,i check out and everything,"[('check', 'v'), ('everything', 'n')]",check everything,1
1320,8466,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,jollibee is preparing my order it was supposed to arrive around 600 pm and there is like 43 minutes left,"[('jollibee', 'n'), ('be', 'v'), ('prepare', 'v'), ('order', 'n'), ('be', 'v'), ('suppose', 'v'), ('arrive', 'v'), ('pm', 'n'), ('be', 'v'), ('minute', 'n'), ('leave', 'v')]",jollibee be prepare order be suppose arrive pm be minute leave,1
1320,8467,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,i notice that my location pin does not actually represent where i live,"[('i', 'a'), ('notice', 'n'), ('location', 'n'), ('pin', 'n'), ('do', 'v'), ('represent', 'v'), ('i', 'n'), ('live', 'v')]",i notice location pin do represent i live,1
1320,8468,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,i adjust it to my actual location and now i see that my order is going to take 6070 minutes,"[('i', 'n'), ('adjust', 'v'), ('actual', 'a'), ('location', 'n'), ('i', 'v'), ('see', 'v'), ('order', 'n'), ('be', 'v'), ('go', 'v'), ('take', 'v'), ('minute', 'n')]",i adjust actual location i see order be go take minute,1
1320,8469,doordash,719972451,2022-10-20 21:37:04,Fixing location pin canceled my order??,and now i am wondering if i have been charged again for this new orderi live in an apartment complex buildings are like 12 minutes away from eachother by car so it is not like the distance between what doordash put as my house should have drastically changed the timethis is my first hour using doordash and honestly after i get my jollibee i am switching to grubhub  doorflop,"[('i', 'v'), ('be', 'v'), ('wonder', 'v'), ('i', 'n'), ('have', 'v'), ('be', 'v'), ('charge', 'v'), ('new', 'a'), ('orderi', 'a'), ('live', 'n'), ('apartment', 'n'), ('complex', 'a'), ('building', 'n'), ('be', 'v'), ('minute', 'n'), ('car', 'n'), ('be', 'v'), ('distance', 'n'), ('doordash', 'n'), ('put', 'v'), ('house', 'n'), ('have', 'v'), ('change', 'v'), ('timethis', 'n'), ('be', 'v'), ('first', 'a'), ('hour', 'n'), ('use', 'v'), ('doordash', 'n'), ('i', 'a'), ('get', 'v'), ('jollibee', 'n'), ('i', 'n'), ('be', 'v'), ('switch', 'v'), ('grubhub', 'v'), ('doorflop', 'n')]",i be wonder i have be charge new orderi live apartment complex building be minute car be distance doordash put house have change timethis be first hour use doordash i get jollibee i be switch grubhub doorflop,1
1321,8470,doordash,719972451,2022-09-11 22:20:17,Refund,i have had multiple issues with dashers not bringing my order or missing parts of it,"[('i', 'n'), ('have', 'v'), ('have', 'v'), ('multiple', 'a'), ('issue', 'n'), ('dashers', 'n'), ('bring', 'v'), ('order', 'n'), ('miss', 'v'), ('part', 'n')]",i have have multiple issue dashers bring order miss part,1
1321,8471,doordash,719972451,2022-09-11 22:20:17,Refund,then all they want to do is give you credits,"[('want', 'v'), ('do', 'v'), ('be', 'v'), ('give', 'v'), ('credit', 'n')]",want do be give credit,1
1321,8472,doordash,719972451,2022-09-11 22:20:17,Refund,well after the dasher just lied and said my food was delivered when it was not,"[('dasher', 'n'), ('lie', 'v'), ('say', 'v'), ('food', 'n'), ('be', 'v'), ('deliver', 'v'), ('be', 'v')]",dasher lie say food be deliver be,1
1321,8473,doordash,719972451,2022-09-11 22:20:17,Refund,i do not want to place another order then and have it happen again,"[('i', 'n'), ('do', 'v'), ('want', 'v'), ('place', 'v'), ('order', 'n'), ('have', 'v'), ('happen', 'v')]",i do want place order have happen,1
1321,8474,doordash,719972451,2022-09-11 22:20:17,Refund,then i have an issue where they charge me 96 for dash pass instead of my normal 999,"[('i', 'n'), ('have', 'v'), ('issue', 'n'), ('charge', 'v'), ('dash', 'a'), ('pas', 'n'), ('normal', 'a')]",i have issue charge dash pas normal,1
1321,8475,doordash,719972451,2022-09-11 22:20:17,Refund,i called and finally got someone on the phone who informed me that he does not know why it happens,"[('i', 'n'), ('call', 'v'), ('get', 'v'), ('someone', 'n'), ('phone', 'n'), ('inform', 'v'), ('do', 'v'), ('know', 'v'), ('happen', 'v')]",i call get someone phone inform do know happen,1
1321,8476,doordash,719972451,2022-09-11 22:20:17,Refund,he also said it has happened to multiple people,"[('say', 'v'), ('have', 'v'), ('happen', 'v'), ('multiple', 'v'), ('people', 'n')]",say have happen multiple people,1
1321,8477,doordash,719972451,2022-09-11 22:20:17,Refund,then says that it will take 7 days to get refunded,"[('say', 'v'), ('take', 'v'), ('day', 'n'), ('get', 'v'), ('refunded', 'a')]",say take day get refunded,1
1321,8478,doordash,719972451,2022-09-11 22:20:17,Refund,if you know that there has been issues for a while you should fix it,"[('know', 'v'), ('have', 'v'), ('be', 'v'), ('issue', 'n'), ('while', 'n'), ('fix', 'v')]",know have be issue while fix,1
1321,8479,doordash,719972451,2022-09-11 22:20:17,Refund,i do not know about everyone else but 96 is a lot of money to be just gone in a blink for me,"[('i', 'n'), ('do', 'v'), ('know', 'v'), ('everyone', 'n'), ('be', 'v'), ('lot', 'n'), ('money', 'n'), ('be', 'v'), ('go', 'v'), ('blink', 'n')]",i do know everyone be lot money be go blink,1
1322,8480,doordash,719972451,2022-12-06 04:04:48,App latency issues,app had been lagging a lot for me recently,"[('app', 'n'), ('have', 'v'), ('be', 'v'), ('lag', 'v'), ('lot', 'n')]",app have be lag lot,2
1322,8481,doordash,719972451,2022-12-06 04:04:48,App latency issues,starts off at the bugging of my dashes just fine but a while it it starts to get bogged down with something cause all interactions in the app to before delayed by several seconds each,"[('start', 'n'), ('bugging', 'n'), ('dash', 'n'), ('fine', 'v'), ('start', 'v'), ('get', 'v'), ('bogged', 'v'), ('something', 'n'), ('cause', 'n'), ('interaction', 'n'), ('app', 'n'), ('delay', 'v'), ('several', 'a'), ('second', 'n')]",start bugging dash fine start get bogged something cause interaction app delay several second,2
1322,8482,doordash,719972451,2022-12-06 04:04:48,App latency issues,this makes it hard to accept dashes turn by turn navigation a marking dashes as done and completing photos and then close out that dash,"[('make', 'v'), ('hard', 'a'), ('accept', 'v'), ('dash', 'n'), ('turn', 'v'), ('turn', 'n'), ('navigation', 'n'), ('marking', 'n'), ('dash', 'n'), ('do', 'v'), ('complete', 'v'), ('photo', 'n'), ('close', 'v'), ('dash', 'n')]",make hard accept dash turn turn navigation marking dash do complete photo close dash,2
1322,8483,doordash,719972451,2022-12-06 04:04:48,App latency issues,really need to figure out what is going on ther as it has persisted through several app updates and it is still going,"[('need', 'v'), ('figure', 'v'), ('be', 'v'), ('go', 'v'), ('ther', 'n'), ('have', 'v'), ('persist', 'v'), ('several', 'a'), ('app', 'a'), ('update', 'n'), ('be', 'v'), ('go', 'v')]",need figure be go ther have persist several app update be go,2
1322,8484,doordash,719972451,2022-12-06 04:04:48,App latency issues,please also update the app so we can utilize the new live activities apple has rolled out,"[('please', 'n'), ('update', 'v'), ('app', 'n'), ('utilize', 'v'), ('new', 'a'), ('live', 'a'), ('activity', 'n'), ('apple', 'n'), ('have', 'v'), ('roll', 'v')]",please update app utilize new live activity apple have roll,2
1322,8485,doordash,719972451,2022-12-06 04:04:48,App latency issues,this have get us in screen navigation better and the ability to accept or decline new orders,"[('have', 'v'), ('get', 'v'), ('screen', 'a'), ('navigation', 'n'), ('ability', 'n'), ('accept', 'v'), ('decline', 'v'), ('new', 'a'), ('order', 'n')]",have get screen navigation ability accept decline new order,2
1323,8486,doordash,719972451,2022-10-31 11:05:11,Disappointed,i have been using door dash for quite some time without issue,"[('i', 'n'), ('have', 'v'), ('be', 'v'), ('use', 'v'), ('door', 'a'), ('dash', 'n'), ('time', 'n'), ('issue', 'n')]",i have be use door dash time issue,1
1323,8487,doordash,719972451,2022-10-31 11:05:11,Disappointed,i travel a lot and use it exclusively if available in that particular area,"[('i', 'n'), ('travel', 'v'), ('lot', 'n'), ('use', 'v'), ('available', 'a'), ('particular', 'a'), ('area', 'n')]",i travel lot use available particular area,1
1323,8488,doordash,719972451,2022-10-31 11:05:11,Disappointed,i ordered a steak dinner in temple tx one night,"[('i', 'n'), ('order', 'v'), ('steak', 'n'), ('dinner', 'n'), ('temple', 'a'), ('tx', 'n'), ('night', 'n')]",i order steak dinner temple tx night,1
1323,8489,doordash,719972451,2022-10-31 11:05:11,Disappointed,it never showed,"[('show', 'v')]",show,1
1323,8490,doordash,719972451,2022-10-31 11:05:11,Disappointed,i made multiple attempts through the app to submit a noshow report,"[('i', 'n'), ('make', 'v'), ('multiple', 'a'), ('attempt', 'n'), ('app', 'n'), ('submit', 'v'), ('noshow', 'n'), ('report', 'n')]",i make multiple attempt app submit noshow report,1
1323,8491,doordash,719972451,2022-10-31 11:05:11,Disappointed,nothing happened,"[('nothing', 'n'), ('happen', 'v')]",nothing happen,1
1323,8492,doordash,719972451,2022-10-31 11:05:11,Disappointed,zero communication from door dasher driver,"[('communication', 'n'), ('door', 'n'), ('dasher', 'n'), ('driver', 'n')]",communication door dasher driver,1
1323,8493,doordash,719972451,2022-10-31 11:05:11,Disappointed,no help from door dash,"[('help', 'n'), ('door', 'n'), ('dash', 'n')]",help door dash,1
1323,8494,doordash,719972451,2022-10-31 11:05:11,Disappointed,eventually called and finally talked to a human later in the week,"[('call', 'v'), ('talk', 'v'), ('human', 'a'), ('week', 'n')]",call talk human week,1
1323,8495,doordash,719972451,2022-10-31 11:05:11,Disappointed,she politely said she cannot help me and that it was peculiar that there was no picture taken or notes from dasher,"[('say', 'v'), ('help', 'v'), ('be', 'v'), ('peculiar', 'a'), ('be', 'v'), ('picture', 'n'), ('take', 'v'), ('note', 'n'), ('dasher', 'n')]",say help be peculiar be picture take note dasher,1
1323,8496,doordash,719972451,2022-10-31 11:05:11,Disappointed,guess i am out the 50 bucks and inflated tip,"[('guess', 'n'), ('i', 'n'), ('be', 'v'), ('buck', 'n'), ('inflate', 'v'), ('tip', 'n')]",guess i be buck inflate tip,1
1323,8497,doordash,719972451,2022-10-31 11:05:11,Disappointed,got to work and found out that a lot of coworkers were having the same issue,"[('get', 'v'), ('work', 'v'), ('find', 'v'), ('lot', 'n'), ('coworkers', 'n'), ('be', 'v'), ('have', 'v'), ('same', 'a'), ('issue', 'n')]",get work find lot coworkers be have same issue,1
1323,8498,doordash,719972451,2022-10-31 11:05:11,Disappointed,it is a great concept but there is apparently no resolution if your food does not show,"[('be', 'v'), ('great', 'a'), ('concept', 'n'), ('be', 'v'), ('resolution', 'n'), ('food', 'n'), ('do', 'v'), ('show', 'v')]",be great concept be resolution food do show,1
1324,8499,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,most of the orders i have placed on the app had been cancelled because the restaurants had supposedly been closed sometimes the restaurants are actually still open or a driver will arrive at the restaurant and it will be closed,"[('most', 'a'), ('order', 'n'), ('i', 'v'), ('have', 'v'), ('place', 'v'), ('app', 'n'), ('have', 'v'), ('be', 'v'), ('cancel', 'v'), ('restaurant', 'n'), ('have', 'v'), ('be', 'v'), ('close', 'v'), ('restaurant', 'n'), ('be', 'v'), ('open', 'a'), ('driver', 'n'), ('arrive', 'v'), ('restaurant', 'n'), ('be', 'v'), ('close', 'v')]",most order i have place app have be cancel restaurant have be close restaurant be open driver arrive restaurant be close,1
1324,8500,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,how is the app not aware of the hours of the locations that they service,"[('be', 'v'), ('app', 'n'), ('aware', 'a'), ('hour', 'n'), ('location', 'n'), ('service', 'v')]",be app aware hour location service,1
1324,8501,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,and how come it often lets me add menu items toy cart and then tell me after that the place is closed,"[('come', 'v'), ('let', 'v'), ('add', 'v'), ('menu', 'a'), ('item', 'n'), ('toy', 'a'), ('cart', 'n'), ('tell', 'v'), ('place', 'n'), ('be', 'v'), ('close', 'v')]",come let add menu item toy cart tell place be close,1
1324,8502,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,they also do not allow you to tip afterwards which to me is completely unacceptable,"[('do', 'v'), ('allow', 'v'), ('tip', 'v'), ('afterwards', 'n'), ('be', 'v'), ('unacceptable', 'a')]",do allow tip afterwards be unacceptable,1
1324,8503,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,nothing but bad experiences,"[('nothing', 'n'), ('bad', 'a'), ('experience', 'n')]",nothing bad experience,1
1324,8504,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,05also absolutely ridiculous to charge huge fees on top of the items already being priced higher on the app,"[('ridiculous', 'a'), ('charge', 'v'), ('huge', 'a'), ('fee', 'n'), ('top', 'n'), ('item', 'n'), ('be', 'v'), ('price', 'v'), ('high', 'a'), ('app', 'n')]",ridiculous charge huge fee top item be price high app,1
1324,8505,doordash,719972451,2022-09-22 23:04:32,Cancelled orders,my most recent order that would normally be a 15 meal if you pick it up yourself costed me 40 through the app,"[('recent', 'a'), ('order', 'n'), ('be', 'v'), ('meal', 'n'), ('pick', 'v'), ('cost', 'v'), ('app', 'n')]",recent order be meal pick cost app,1
1325,8506,doordash,719972451,2022-10-02 21:02:42,Deleting the app,i was a regular and multiple times a day user and it just happens too often that the wrong food shows up and they do not do anything but refund you for the missing item and that does not really help you when you were counting on the meal and somebody is sitting there without their food,"[('i', 'n'), ('be', 'v'), ('regular', 'a'), ('multiple', 'a'), ('time', 'n'), ('day', 'n'), ('user', 'n'), ('happen', 'v'), ('wrong', 'a'), ('food', 'n'), ('show', 'n'), ('do', 'v'), ('do', 'v'), ('anything', 'n'), ('refund', 'n'), ('missing', 'a'), ('item', 'n'), ('do', 'v'), ('help', 'v'), ('be', 'v'), ('count', 'v'), ('meal', 'n'), ('somebody', 'n'), ('be', 'v'), ('sit', 'v'), ('food', 'n')]",i be regular multiple time day user happen wrong food show do do anything refund missing item do help be count meal somebody be sit food,5
1325,8507,doordash,719972451,2022-10-02 21:02:42,Deleting the app,if these services cannot put some short quality control in place to make sure that you actually get the food you order then it is never gonna work longterm i am done,"[('service', 'n'), ('put', 'v'), ('short', 'a'), ('quality', 'n'), ('control', 'n'), ('place', 'n'), ('make', 'v'), ('sure', 'a'), ('get', 'v'), ('food', 'n'), ('order', 'n'), ('be', 'v'), ('gon', 'v'), ('work', 'v'), ('longterm', 'a'), ('i', 'n'), ('be', 'v'), ('do', 'v')]",service put short quality control place make sure get food order be gon work longterm i be do,5
1326,8508,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,doordash can actually be sooo convinent,"[('doordash', 'n'), ('be', 'v'), ('sooo', 'a'), ('convinent', 'n')]",doordash be sooo convinent,4
1326,8509,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,whenever you do not have any transportation and you are really craving something you can get it with a click of a button,"[('do', 'v'), ('have', 'v'), ('transportation', 'n'), ('be', 'v'), ('crave', 'v'), ('something', 'n'), ('get', 'v'), ('click', 'n'), ('button', 'n')]",do have transportation be crave something get click button,4
1326,8510,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,the only complaint i have is the fees,"[('only', 'a'), ('complaint', 'n'), ('i', 'n'), ('have', 'v'), ('be', 'v'), ('fee', 'n')]",only complaint i have be fee,4
1326,8511,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,you are charged with delivery tax and tips,"[('be', 'v'), ('charge', 'v'), ('delivery', 'n'), ('tax', 'n'), ('tip', 'n')]",be charge delivery tax tip,4
1326,8512,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,if you say  you do not have to pay the tips tho you most definitely do,"[('say', 'v'), ('do', 'v'), ('have', 'v'), ('pay', 'v'), ('tip', 'n'), ('tho', 'v'), ('do', 'v')]",say do have pay tip tho do,4
1326,8513,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,whenever i lesson my tip my food comes completely messed up,"[('i', 'n'), ('lesson', 'v'), ('tip', 'n'), ('food', 'n'), ('come', 'v'), ('mess', 'v')]",i lesson tip food come mess,4
1326,8514,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,the higher the tip the better quality food i receive,"[('high', 'a'), ('tip', 'n'), ('good', 'a'), ('quality', 'n'), ('food', 'n'), ('i', 'n'), ('receive', 'v')]",high tip good quality food i receive,4
1326,8515,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,i would also like to add that whenever you do a smaller tip people tend to decline your order,"[('i', 'n'), ('like', 'v'), ('add', 'v'), ('whenever', 'n'), ('do', 'v'), ('small', 'a'), ('tip', 'n'), ('people', 'n'), ('tend', 'v'), ('decline', 'v'), ('order', 'n')]",i like add whenever do small tip people tend decline order,4
1326,8516,doordash,719972451,2022-12-17 18:20:50,Love doordash…sometimes,so yeah love and hate relationship,"[('yeah', 'a'), ('love', 'n'), ('hate', 'n'), ('relationship', 'n')]",yeah love hate relationship,4
1327,8518,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,doordash does not give your money back after one mess up of you reporting it,"[('doordash', 'n'), ('do', 'v'), ('give', 'v'), ('money', 'n'), ('mess', 'n'), ('report', 'v')]",doordash do give money mess report,1
1327,8519,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,i have had to deal with my order messed up miserably and not get my money back,"[('i', 'n'), ('have', 'v'), ('have', 'v'), ('deal', 'v'), ('order', 'n'), ('mess', 'v'), ('get', 'v'), ('money', 'n')]",i have have deal order mess get money,1
1327,8520,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,and i had to deal with this twice first some of my food was missing,"[('i', 'n'), ('have', 'v'), ('deal', 'v'), ('twice', 'n'), ('food', 'n'), ('be', 'v'), ('miss', 'v')]",i have deal twice food be miss,1
1327,8521,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,second they got my order messed up and put black olives note i can allergic to black olives,"[('second', 'a'), ('get', 'v'), ('order', 'n'), ('mess', 'v'), ('put', 'v'), ('black', 'a'), ('olive', 'n'), ('note', 'v'), ('i', 'n'), ('allergic', 'v'), ('black', 'a'), ('olive', 'n')]",second get order mess put black olive note i allergic black olive,1
1327,8522,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,i sent a report for both of these issues before and neither got dealt with and they said they could not do a thing about it,"[('i', 'n'), ('send', 'v'), ('report', 'n'), ('issue', 'n'), ('get', 'v'), ('dealt', 'a'), ('say', 'v'), ('do', 'v'), ('thing', 'n')]",i send report issue get dealt say do thing,1
1327,8523,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,i have not received my money back what so ever and i thought maybe i will try doordash again and they fixed their poor communication and annoying policy wrong,"[('i', 'n'), ('have', 'v'), ('receive', 'v'), ('money', 'n'), ('i', 'v'), ('think', 'v'), ('i', 'n'), ('try', 'v'), ('doordash', 'n'), ('fix', 'v'), ('poor', 'a'), ('communication', 'n'), ('annoying', 'n'), ('policy', 'n'), ('wrong', 'a')]",i have receive money i think i try doordash fix poor communication annoying policy wrong,1
1327,8524,doordash,719972451,2022-12-10 18:16:14,DoorDash is a terrible app to order from.,do not order or get this app if you intend on getting scammed out your money and poor customer service,"[('do', 'v'), ('order', 'n'), ('get', 'v'), ('app', 'n'), ('intend', 'v'), ('get', 'v'), ('scammed', 'v'), ('money', 'n'), ('poor', 'a'), ('customer', 'n'), ('service', 'n')]",do order get app intend get scammed money poor customer service,1
1328,8525,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,unfortunately i will not be using this service anymore,"[('i', 'n'), ('be', 'v'), ('use', 'v'), ('service', 'n')]",i be use service,1
1328,8526,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,it was convenient but the risk of paying for a service that is not provided is not ok,"[('be', 'v'), ('convenient', 'a'), ('risk', 'n'), ('pay', 'v'), ('service', 'n'), ('be', 'v'), ('provide', 'v'), ('be', 'v'), ('ok', 'a')]",be convenient risk pay service be provide be ok,1
1328,8527,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,i ordered a meal and the driver dropped it at an address that does not exist yet put it on a porch of a house,"[('i', 'n'), ('order', 'v'), ('meal', 'n'), ('driver', 'n'), ('drop', 'v'), ('address', 'n'), ('do', 'v'), ('exist', 'v'), ('put', 'v'), ('porch', 'n'), ('house', 'n')]",i order meal driver drop address do exist put porch house,1
1328,8528,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,sent me the picture and i had to go looking for it,"[('send', 'v'), ('picture', 'n'), ('i', 'n'), ('have', 'v'), ('go', 'v'), ('look', 'v')]",send picture i have go look,1
1328,8529,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,never found it,"[('find', 'v')]",find,1
1328,8530,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,i contacted customer support to simply ask for a refund or a reorder and they denied me both,"[('i', 'n'), ('contact', 'v'), ('customer', 'n'), ('support', 'n'), ('ask', 'v'), ('refund', 'n'), ('reorder', 'n'), ('deny', 'v')]",i contact customer support ask refund reorder deny,1
1328,8531,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,told me i would be getting a refund and a confirmation would be sent in 24 hours,"[('i', 'v'), ('be', 'v'), ('get', 'v'), ('refund', 'n'), ('confirmation', 'n'), ('be', 'v'), ('send', 'v'), ('hour', 'n')]",i be get refund confirmation be send hour,1
1328,8532,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,after 48 nothing,"[('nothing', 'n')]",nothing,1
1328,8533,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,i reached out about my refund to which i was told due to their policy they do not refund orders not received,"[('i', 'n'), ('reach', 'v'), ('refund', 'n'), ('i', 'n'), ('be', 'v'), ('tell', 'v'), ('due', 'a'), ('policy', 'n'), ('do', 'v'), ('refund', 'v'), ('order', 'n'), ('receive', 'v')]",i reach refund i be tell due policy do refund order receive,1
1328,8534,doordash,719972451,2022-12-06 14:37:32,Never received product and won't issue a refund,i do not feel this is right and i will not be using them anymore and i caution others of this policy,"[('i', 'n'), ('do', 'v'), ('feel', 'v'), ('be', 'v'), ('right', 'a'), ('i', 'v'), ('be', 'v'), ('use', 'v'), ('i', 'a'), ('caution', 'n'), ('others', 'n'), ('policy', 'n')]",i do feel be right i be use i caution others policy,1
1329,8535,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,ive been using door dash for over a year now and have not placed a single order that didnt have any problems,"[('ive', 'a'), ('be', 'v'), ('use', 'v'), ('door', 'a'), ('dash', 'n'), ('year', 'n'), ('have', 'v'), ('place', 'v'), ('single', 'a'), ('order', 'n'), ('didnt', 'n'), ('have', 'v'), ('problem', 'n')]",ive be use door dash year have place single order didnt have problem,2
1329,8536,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,there were multiple times where they could not find a dasher and my order was set back about a half hour an hour,"[('be', 'v'), ('multiple', 'a'), ('time', 'n'), ('find', 'v'), ('dasher', 'n'), ('order', 'n'), ('be', 'v'), ('set', 'v'), ('half', 'a'), ('hour', 'n'), ('hour', 'n')]",be multiple time find dasher order be set half hour hour,2
1329,8537,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,also the cancellation to credits only works if you have the dash pass so i did end up lossing over 40 on an order because of that,"[('cancellation', 'n'), ('credit', 'n'), ('work', 'v'), ('have', 'v'), ('dash', 'n'), ('pas', 'n'), ('i', 'n'), ('do', 'v'), ('end', 'v'), ('lossing', 'v'), ('order', 'n')]",cancellation credit work have dash pas i do end lossing order,2
1329,8538,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,the delivery time is always way off and the items in the order are almost always wrong,"[('delivery', 'n'), ('time', 'n'), ('be', 'v'), ('way', 'n'), ('item', 'n'), ('order', 'n'), ('be', 'v'), ('wrong', 'a')]",delivery time be way item order be wrong,2
1329,8539,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,not to mention they leave out and up charge everything on menus,"[('mention', 'v'), ('leave', 'v'), ('charge', 'n'), ('everything', 'n'), ('menu', 'n')]",mention leave charge everything menu,2
1329,8540,doordash,719972451,2022-11-11 14:48:03,Honestly its pretty bad,im overall very disappointed knowing that grub hub and uber eats are about 10x more accurate and overall much better,"[('im', 'n'), ('overall', 'a'), ('disappointed', 'a'), ('knowing', 'n'), ('grub', 'v'), ('hub', 'n'), ('uber', 'a'), ('eats', 'n'), ('be', 'v'), ('more', 'a'), ('accurate', 'n'), ('overall', 'a'), ('good', 'a')]",im overall disappointed knowing grub hub uber eats be more accurate overall good,2
1330,8541,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,i use doordash almost every other day and have been a loyal customer from quite sometime,"[('i', 'n'), ('use', 'n'), ('doordash', 'n'), ('other', 'a'), ('day', 'n'), ('have', 'v'), ('be', 'v'), ('loyal', 'a'), ('customer', 'n'), ('quite', 'n')]",i use doordash other day have be loyal customer quite,1
1330,8542,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,but unfortunately my recent experience has been abysmal,"[('recent', 'a'), ('experience', 'n'), ('have', 'v'), ('be', 'v'), ('abysmal', 'a')]",recent experience have be abysmal,1
1330,8543,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,may be they do not care saphire preferred subscribers as much as the normal dashpass subscribers as i see a change in their behavior since i moved to this new subscription,"[('be', 'v'), ('do', 'v'), ('care', 'v'), ('saphire', 'n'), ('preferred', 'a'), ('subscriber', 'n'), ('normal', 'a'), ('dashpass', 'n'), ('subscriber', 'n'), ('i', 'a'), ('see', 'v'), ('change', 'n'), ('behavior', 'n'), ('i', 'n'), ('move', 'v'), ('new', 'a'), ('subscription', 'n')]",be do care saphire preferred subscriber normal dashpass subscriber i see change behavior i move new subscription,1
1330,8544,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,i ordered food the other day the dasher arrived half an hour later than originally estimated doordash time and then he tried to hand over food which was clearly not mine,"[('i', 'n'), ('order', 'v'), ('food', 'n'), ('other', 'a'), ('day', 'n'), ('dasher', 'n'), ('arrive', 'v'), ('hour', 'n'), ('estimate', 'v'), ('doordash', 'a'), ('time', 'n'), ('try', 'v'), ('hand', 'n'), ('food', 'n'), ('be', 'v'), ('mine', 'v')]",i order food other day dasher arrive hour estimate doordash time try hand food be mine,1
1330,8545,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,he informed me that the food vendor has not provided any receipt as well,"[('inform', 'v'), ('food', 'n'), ('vendor', 'n'), ('have', 'v'), ('provide', 'v'), ('receipt', 'n')]",inform food vendor have provide receipt,1
1330,8546,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,i rejected the food saying that it is not the food i ordered and immediately contacted the support,"[('i', 'n'), ('reject', 'v'), ('food', 'n'), ('say', 'v'), ('be', 'v'), ('food', 'n'), ('i', 'n'), ('order', 'v'), ('contact', 'v'), ('support', 'n')]",i reject food say be food i order contact support,1
1330,8547,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,that took a wild turn where i started getting bizzare replies like we will get back to you in 24 hours,"[('take', 'v'), ('wild', 'a'), ('turn', 'n'), ('i', 'n'), ('start', 'v'), ('get', 'v'), ('bizzare', 'n'), ('reply', 'n'), ('get', 'v'), ('hour', 'n')]",take wild turn i start get bizzare reply get hour,1
1330,8548,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,they literally left me hungry and had to get food elsewhere,"[('leave', 'v'), ('hungry', 'a'), ('have', 'v'), ('get', 'v'), ('food', 'n')]",leave hungry have get food,1
1330,8549,doordash,719972451,2022-11-08 01:47:49,They literally stole my money.,later i got a strange email saying exceeded recent compensations,"[('i', 'n'), ('get', 'v'), ('strange', 'a'), ('email', 'n'), ('say', 'v'), ('exceed', 'v'), ('recent', 'a'), ('compensation', 'n')]",i get strange email say exceed recent compensation,1
