app_name,app_id,date,title,review,rating
ubereats,1058959277,2022-09-30 01:03:59,Scam o Rama,"Use one of their many competitors. While traveling to celebrate Rosh Hashana, I attempted to use the “schedule ahead” service for about five meals & one small grocery order to be delivered to my hotel front desk over the two days. The first night I had ordered two, samosas that I planned to eat for breakfast & an entree from another restaurant. Both said they had been delivered, and I had been charged for both, but the hotel only had one. The driver of the entrée left a note that he couldn’t find the place. Apparently that doesn’t matter & I had to pay for it anyway because I ordered it in advance (the order was placed over two days from delivery). Absolutely no recourse for a refund. And I didn’t have dinner. I ordered a small grocery order for the following morning, water and 2 bottled coffees to be delivered by 8:20 am so that I could receive it before I left for services. By 8:45 it hadn’t arrived. I pushed the help button a number of times- BY THE WAY THERE IS APPARENTLY A HEFTY CHARGE FOR ASKING FOR ASSISTANCE FOR A SCREWED UP ORDER. So if you do make the mistake of downloading this app, don’t push that button. I had another order for lunch that was supposed to come that afternoon but was canceled with the explanation that “the restaurant couldn’t get your order together, sorry”. It was at that point I canceled all remaining orders, 3 or 4, switched to Grubhub and had zero problems. I’ll not likely ever Uber anything again. Skip this disaster.",1
ubereats,1058959277,2022-11-30 15:05:49,Thanks for letting me get robbed multiple times and refusing to help,"I hate this app and have officially stopped using it after being played for the last time. For a month now, I have a petty neighbor because he beats on his girlfriend and I defend her by calling the police or telling our landlord. So I’m retaliation l, he’s stealing my stuff: groceries, deliveries and my food. I’ve told this app about what was going on and why I was having to recive so many refunds this month and even told them about the police report I’ve made because of all of this. They deleted my account…..their “customer service” calls me a lier and ends the chat. Now they are claiming I have multiple accounts. I’m sorry that people scam you guys a lot but that isn’t every case. I barely order out anymore because of what my neighbor is doing. I ordered maybe 3 times and each time he’s stolen it. I’ve even had a driver last night just not even deliver my food and THEY REFUSED TO REFUND ME! I sent a picture of the driver pretending to drop off me food, pick it up and leave with it (yes I tried to stop him but I’m 7 months pregnant, can’t really move that fast) all I wanted is my money back and I was made to seem like I was a liar and a theft. So I don’t recommend this app at all, honestly I don’t recommend any of these “delivery apps” DoorDash allows too many thefts, ubereats refuses to listen to their customers and grubhub is ridiculously expensive.",1
ubereats,1058959277,2022-11-26 23:18:08,Totally disappointed,"This app worked fine for a while, then it started to involve some operations that failed the customer satisfaction for sure. I just ordered a dinner a couple of days ago and everything was just fine until minutes after the order was placed and almost ready to deliver. So it happened that I opened the app to check order status and my order was canceled, and the stated argument was that I called the restaurant to cancel the order over phone. Besides that Uber customer service told me when chatting that they were sorry and my $ can’t be refunded because I have canceled too many orders recently which was totally false and not demonstrated. Then #1 how is it possible that Uber may allow a customer to cancel and order over phone that he placed online through the app instead of canceling using the app, and #2 how is that you can tell me I won’t receive full refund for a non-demonstrated action. Guys you need to improve your operations or if this continues happening you will totally lost many clients. I uninstalled the app and hope to find some other new app or an entrepreneur who can do a little better with less complications because this is a difficult time to waste $ for no good reason. I better call straight to the restaurant and make my order than handle my $ to such an irresponsible entity.",2
ubereats,1058959277,2022-12-12 15:55:05,Refund,So as of today I deleted this app and I’m no longer giving my business to Uber for them to steal from me. I ordered an item from a restaurant mango’s grill Keller but on the same day i decided to cancel it and order something else from the same restaurant. Upon my cancellation the app told me it would be a standard 4-7 business days for my refund to be processed so I was alright waiting but it was already 5 days and I had not received my refund so I decided to follow up and see what the hold up was just for Uber to transfer me over and over and end up not resolving my issue just to receive an email that I was not eligible for a refund. I tried to call and a customer service agent from Uber notifies me that because it was past 48hrs of me contacting uber about my refund that they would not issue it back to me because they have ‘procedure’s’ in place to be followed. I am not going to get my refund because I followed the process that the app told me to but apparently I was supposed to call Uber to cancel the order for me. How does this make sense? Why are there not steps on the app then to be user friendly and also give out information about cancellation and what not. This app has left a bad taste in my mouth and please be careful anyone using the app. This is daylight theft. Save your money and go get your orders to go or dine-in. My two cents. If I could put 0 stars for this review I would.,1
ubereats,1058959277,2022-11-13 21:23:39,Wow wow wow wow,"I cannot believe what just happened, Uber eats randomly charged me a 30$ “authorization fee” (this” fee” was only labeled after hours trying to get someone to help me), right as I was placing my order- so when I agreed to it I was under the impression I was saying okay to my order being placed. I was placing an order around the same price, slightly higher than this “fee”, which at the time I assumed it was the discount being applied like the button I clicked on, said would be applied. It goes through, and when I go to check my orders eta- no such record of the order has been placed but the money sure has been taken out of my account! Customer service pretended to check on my order then claimed they were transferring me to someone with more resources than they currently had, and ended the chat with me. No transfer was made, no contact was attempted. So I go through the process again- this time I am told to check my email. All the while I am out the amount of my order and no order has been placed and no one is offering me any type of solution. I check my email and about an hour later I get the explanation that this is an authorization fee that will be released in 3-10 days. It would have been better if they just said, “we’re sorry we messed up”, vs. the ridiculous explanation I was given. I’m sure it’s for legal reasons, but I feel like I was politely robbed.",1
ubereats,1058959277,2022-10-21 00:52:53,Great until your order is messed up,"I like the convenience of using Uber Eats, however, there’s been too many times where my order was either missing items or incorrectly prepared. Now in this situation, of course most people will contact support for assistance, to request a refund of those missing items or incorrect order. The problem with this is, Uber gives a cap on how much they will refund over a period of time. 

Now, I understand there’s limits, due to help prevent abuse, but if you request a picture and description of the issue and it’s provided, then something should be done to help the consumer. Say I ordered a chicken sandwich and received a hamburger, and I clearly show that I received something different, then saying you can’t provide a refund and you’ll reach out to the merchant to help prevent it from happening again, doesn’t help the consumer. This penalizes the consumer and makes them less likely to use the service again, due to something outside of their control.

Some people spend a lot of money on delivery food to have food missing or incorrectly prepared food, only to be stuck with no solution from the service provider. I nearly signed up for an annual subscription, I’m soooo glad I didn’t. Be careful for anyone that does sign up for the annual plan to save money. Once you reach your cap on support, you won’t get any more assistance with messed up orders.",1
ubereats,1058959277,2022-11-19 23:15:04,So many bugs,"I wrote this review a year and a half ago. I STILL cannot understand for the life of me why this broken app gets anywhere near 5 stars. Even the bad reviews have five stars. I am at a loss. This time I came back to point out that they removed the option to add a note of instructions. Now I can’t tell them to hold the lettuce. Maybe it’s all the people in the US, because Uber would rather invade and colonialize Latin America than actually try to fix their app. It’s well and truly baffling that they get this much praise. One example is that the app can’t figure out where I am nor where places are. Either it puts the delivery guy a block away and doesn’t let me fix the location or the application simply changes the location to somewhere I am not. I literally had to add a location in Google maps and name it as if it were my own business in order to get them to come to that point on the map. Worse yet it’s profoundly frustrating that there is no in app support or chat, the only possible place I have ever gotten a single helpful response is on Twitter. Twitter is a social media application not a support platform and now it’s been tanked by Elon. I guess when you manage to undercut everyone out of the market and secure the back pockets of politicians through US imperialism and begin dominating the industry, you have zero incentive to fix anything or provide support.",1
ubereats,1058959277,2022-12-20 11:46:45,Scammer drivers one click away,"My large taco order to help a friend who was running low on food at his party was never delivered. I tipped up front to boost the odds my order arrives quickly and safely. Then, all of a sudden, the app alerts me that the food was delivered. Uhhh, no. I’m pacing the front yard in the sub-freezing weather to ensure a quick handoff. Not a car in sight. Using the app’s map,  I saw the driver, Ryan, about 2 blocks away. I frantically tried to call him via the app but after multiple attempts was never able to get thru. As soon as I heard ringing, the call would be disconnected. Over and over again, that was my experience. Then the order in the app converted to delivered and that’s that. I kept trying to call and searched for helpful menu options, which were limited, until I suppose even Uber fatigued and suddenly presented me with a refund option that wasn’t there before.   I requested a refund but only the food cost was refunded. The driver happily cruised away with a tip, and presumably 24 tacos. 

Needless to say, the party guests were shocked at how easy it was to be scammed by an Uber Eats driver with no repercussions. I’m done with Uber Eats until I hear they have scamming under control.

Frankly, even refunding the tip isn’t enough. The stress and hassle and embarrassment of chasing down the driver via the app only tor walk back inside empty handed isn’t worth it.",1
ubereats,1058959277,2022-11-27 18:57:13,Buyers beware,"Received a promo for $30 off a grocery delivery. I was curious to compare using the grocer’s app. TLDR, Uber eats was more expensive than going through the grocers app even after the promo. All the prices were about 30+ cents more expensive on Uber eats. I created the same delivery order in the grocery’s app and the total after taxes and hidden “fees” (about $15 on Uber) came to $6 less compared to Uber eats and that included a 20% tip where the Uber eats total did not, so it would have been even more expensive. Note there was no promo used on the grocer’s app other than automatically applied coupons. 

The odd thing is I’m pretty sure the Grocer still goes through Uber eats for delivery. Perhaps it’s door dash.. Crazy how an order on Uber Eats with $30 in promo credits costed more for the same items BEFORE adding a tip. Additionally, this cost comparison would still hold true even if I got an Uber eats membership which would have saved an additional $7 unless I didn’t tip on Uber eats for a total savings of $1 (which is lost to the membership fee). I’ll go with the grocers app that also automatically applies various coupons and free pickup if desired. 

The promo appears to be misleading and could trick customers who might not be aware of alternatives, so 2/5 for the deceptive practice.",2
ubereats,1058959277,2022-09-16 17:34:37,Support will scam you,"I signed up for the plus membership which promises free delivery on most places. When browsing places to eat I found one that had the plus membership symbol, and stated free delivery. However at checkout I was being charged a delivery fee. I spoke to a support rep. and supplied them with pictures of the app stating no delivery fee on the front page and also at checkout where one was being applied. The rep. assured me that the way it works is that I will be refunded the delivery fee once the delivery has been completed. I voiced my confusion with such a business model to which they just kept reassuring me I could place my order and I would be getting my money back. It has been a week since and I was never refunded so I contacted a rep over the phone this time to which they told me the initial rep was wrong and I won’t be getting my money back. I then asked to speak to a higher up as they now scammed me into placing an order that I told them I would not be ordering if I had to pay the delivery fee since it was almost as much as the order itself. The new rep assured me their supervisor would contact me by the end of the night. That was 3 days ago. I even saved the chat log and would gladly supply it to them if they actually bothered to contact me. I will not be ordering from this service again, scammers.",1
ubereats,1058959277,2022-10-29 19:21:22,No refund on stale food,We usually order from a restaurant close to our place. We usually do pick up. When you go there and order. The food comes out to be really tasty. It’s a top rated restaurant. They usually are very busy on weekends. It’s from past few months that’s Uber eats are giving offers on orders. We ordered from this restaurant and the food comes out to be stale. Only the rice was okay as it was eatable. It was too salty. And the chicken was soggy it was smelling badly. Firstly I did not receive any response in 15 hrs. So I raised the request again. I have never wrote a review on AppStore. But this time it’s quite frustrating as the support manager says that they cannot give a refund this time as it will be not fair for everyone using the app. I didn’t understand. My simple concern was why should I pay for a food which is stale? Is it fair for a customer? I also attached a picture of food which I trashed. Isn’t it enough to prove that your customer is loyal? Also I have ordered online seven times from same restaurant. Whenever I order directly from this restaurant the food is good and whenever I order using some offer I receive food which is okay or stale. So is it about the offers? I am sorry as customer I am disappointed about the food and not the refund.,1
ubereats,1058959277,2022-11-10 14:51:49,Borderline scam artists,"I have been an Uber customer for 7-8 years now. Am an Uber one member for years now also. Am always grateful and appreciative and share the same. Until a couple weeks ago when my order was processed without proper promo. So I cancelled the order right away and then processed a 2nd order with the exact same items just with promo also being included properly. Uber then allowed the restaurant to charge me for 2 orders, stating they had started my first and had lost the food from it which was totally nonsense from the beginning. I figured given my thousands of Uber trips and maybe close to 1000 Uber eats orders that I have placed and never once had complained for no reason and this case is even clearer seeing as I ordered exact same items maybe 2-3 mins later and had no problem paying for them. Went thru Uber support and was actually told by Uber employee that I was going to be credited for first bogus charge. Then few minutes later I receive a separate message that stated that NO they were not going to make this right and that I have no recourse. Meanwhile like I said thousands of Uber rides and a 4.9 star gold member and this is way I have been treated. Uber is total disappointment and should be ashamed of themselves.",1
ubereats,1058959277,2022-11-30 01:31:42,"I don’t like Uber eats, but I will still use it. It’s not a bad app.","Like I was reading some of the comments, and I decided to take matters into my own hands and where did cabbage all right these prices are Roué too high, and like these prices need to go down because like there’s no way this is like it’s not like you’re like high top stare at it so high top quality yeah I make it seem like that y’all deserve all this money. I understand that people are coming out that I did the title or rest of the color kick at least behind but still this is that kid that docket have a whole lot of like prices like that are so high it’s like it’s so hard to explain like I’ve always like to order a pool like a small plate of food with a side of Drake ever in two deserts came out to be at least $60 plus delivery fee and I was a new post sick one DoorDash it does that do this just say yeah sometimes DoorDash pack it up is that like that but at least if I opinion at least DoorDash is not so freaking expensive Uber eats is way too expensive. Y’all need to bring down your prices please
Retarded",4
ubereats,1058959277,2022-12-14 22:21:00,Reply on Alanah F.,"I can honestly say it’s been a pleasure ordering with Uber eats! My year is coming to a close real real soon! I think Uber eats has done amazing work and I will always continue to support them as a customer and as a company for a greater purpose for a greener future @ Net Zero Carbon environment! Welcome to the future for a better world as we close out this year of 2022! Embrace the challenges and change! Embrace 2023! It’s only a boss lifestyle! Sincerely, Matt G. 😘 To: Alana F. The reason why we do not give the power how you want towards the drivers to confirm an order is because drivers will abuse it. We need people employed at the call center handling business for order cancellation! I don’t work for Uber eats, but I can honestly say on a business side of things… this is how it is! This is how it will always be. To be completely honest with you Alanah F. If you knew business. You would know why it’s set up like this. Try to worry about things you can control like… you. Not a company that is in the billions!",5
ubereats,1058959277,2022-11-30 02:17:38,OMG,"Making this a 5 star just so y’all will see it. DO NOT use this app. My order was picked up and dropped by FOUR people in a span of 30 minutes. I then tried to contact customer support to see what was going on and the bot thought I wanted to cancel my order and charged me a $20 cancellation fee when I didn’t even want to cancel. After spending an hour texting customer support (because they don’t have a phone number), they tell me they processed a refund and to wait 3-5 business days. That never came. I contact them again two weeks later and they tell me there was nothing they could do because I need to contact them within 48 hours WHICH I DID. They essentially told me to eff off and rudely ended the text conversation because there was nothing they could do since the previous person never actually processed my refund. Deleted the app after that and will NEVER use again.. Glad i could donate to a multi-million dollar corporation",5
ubereats,1058959277,2022-12-01 04:57:22,Uber eats has become a terrible app with terrible customer service.,"I was a Uber one member until it wouldn’t let me add a payment method and I just couldn’t use the app. When trying to resolve the issue they kept saying they were getting a tech error and I would be contacted back when I didn’t. When finally asked for a screen shot of the issue, it accidentally finally worked with one payment method and accidentally signed me up for a year which I didn’t want. I asked for a refund and to cancel my plan, when they tried to put it through again they said they were having a technical error and tech support was supposed to reach out. TWO WEEKS later I am still trying to contact and get the issue resolved and I have had no help. This app has become terrible. Service is terrible from not only Uber customer service but the rides are super slow because it doesn’t even seem they have enough drivers. Terrible expirience all around. Still waiting for my refund and now I’m going to have to go through my credit card it seems. Still don’t know how I’m going to get my account cancelled and really hope I don’t get billed again so I have to deal with multiple cases!",1
ubereats,1058959277,2022-10-28 03:30:42,Complete and total frustration!,"I am completely and totally frustrated with Uber eats! As such, once this order is completed, I will be deleting my account! I was blackballed for requesting a refund or credit for drinks that were missing from my order on at least three different occasions! I didn’t request a refund on a whole meal or anything like that, just the drink because it was either missing or wrong! I was told my account had been flagged for requesting too many refunds! Imagine this! On one of the orders I was charged $13 for a drink from Starbucks, that I never even received! I provided pictures for “the delivery,” yet I was still charged for the order, including delivery charges! How insulting is that?! In the last 2+ months, it is not an exaggeration to say that I’ve spent at least somewhere in the neighborhood of $150-$200 using Uber eats, and this is the things that I get! I called in to give them an opportunity to fix sad situation‘s, but they refused, so I’m done! If there was a number of stars lower than one, I would’ve given that! That’s how frustrated I am! I think DoorDash, GrubHub, or Postmates would be happy to take the money that I spend, since Uber eats is not interested!",1
ubereats,1058959277,2022-09-21 18:14:53,Didn’t even get my order,"I recently tried to use Uber eats to get some Chinese from one of the restaurants in town. I ordered from said restaurant and patiently waited for my food to get to me. The driver never even moved to pick up my order. The app tried to find a new driver after 30 minutes, but no one was found. I waited another 30 minutes before I ended up canceling my order. I feel bad for the restaurant having to waste $25 worth of food because an incompetent driver didn’t pick up my food. I feel like I’ve just been scammed and I won’t be giving UberEats another try. I’m currently waiting for my refund and won’t be ordering from you guys again.

Update: I got my full refund. I will say that the refund system is much better than DoorDash’s system. I got my money back right away. I did try to order through them again and basically the same thing happened to me. I had to refund again and got my money back right away.",5
ubereats,1058959277,2022-11-30 02:51:35,Horrible takes your money shame on you,"I have ordered from Uber eats numerous times as a graduate student. I have received ordered where my food is messed up and had items I am allergic to and had to be thrown away. No refund no help. Today I ordered food that was never delivered or was delivered to the wrong address and I got on chat and was told I made too many adjustments or complaints about past orders being the ones I received with either missing items or the orders were wrong!!! Several I had to throw away due to allergies. Then I am told I cannot receive a refund on a 50 something dollar order I never received. When I called same answer. The driver was not able to be reached on either end of Uber or I. You have a lost a customer, your competitors will go above and beyond to resolve issues and I have never once been refunded any missing incorrect and or wrong orders from Uber Eats. You treat your customers like trash. I am a graduate student who was treating myself to a nice meal for my standards and now I have no food and I’m our money (not cheap either). Shame on you, I will never be using your services again and will tell all my friends and family the same.",1
ubereats,1058959277,2022-12-02 14:28:32,Terrible Customer Service,"I was charged a “cancellation fee” worth 2/3 of the order because the App didn’t update my location when I changed states and I had to cancel an order immediately after making it (less than 15 seconds) because it was going to the wrong state. First “agent” gave me vague excuses about technical difficulties and ended the chat. Second agent assured me that the entire charge was a temporary hold. Contacted third agent because I was still charged and they told me, contrary to the second agent, that I was charged because the restaurant had already started the order. At the very least Uber needs to address the inconsistency. Moreover, if their system is truly so sensitive that an order can be irrevocably locked in as soon as the order is submitted, they either need better safeguards in the app or better integrated systems with the restaurants to prevent a trivial mistake like forgetting to change an address at checkout from costing the entire cost of the food. I understand paying for the cost of the user’s mistake to the company, but the one I was charged was outlandish relative to the mistake.",2
ubereats,1058959277,2022-11-21 21:22:56,Refund Polocy,"I’ve always enjoyed using Uber Eats, though today I ordered like a $35 dollar order. I’m in high school, have no job (I’m underage) and I just wanted lunch. When I ordered, I didn’t think about tip. Though I like to tip low, then go back and change it afterwards depending on their service. I tipped a dollar today planning to tip more after I got my food, but never received my order! I was there when it said delivered in the place I asked her to take the food, and she’s weirdly enough a diamond member with like a 99% good rating. Though today, I believe she took my food or threw it away or something due to low tip. I called her 3 times, I was forwarded to voicemail after a few rings each time. I reached out to customer service with 3 different people and all of them said my account wasn’t eligible due to already receiving a refund on a totally different order like 6 months ago? After a while, I got frustrated and stopped even wanting a refund. I asked them if i could at least get in touch with my delivery person and see what they did with my food, though she disconnected. Horrible customer service.",2
ubereats,1058959277,2022-10-05 17:11:52,Can’t get refunded,"I ordered for pickup for nandos and my app autoset to another location 40 minutes away from me. I planned on picking up on my 30 minute lunch break to a location 5 minutes away, I got to the store and they didn’t have my order. That’s when I realized it was to the wrong location. This has happened to me before where I tried picking up but it autoset to another location, it’s definitely my fault for not double checking but when you’re working all day and ready to get food you don’t really think about worrying to see if it’s the right location, especially since the place I go to is only 5 minutes away. On the phone call with customer service, I couldn’t even hear the lady. It was so loud and rowdy that I couldn’t make up on what she was saying, it sounded like a party and  then she had to put me on hold. So at the end of all that waiting, where I literally wasted 20 minutes trying to get a refund she flat out says we can cancel it but you’ll be charged the full amount. So basically don’t place orders you can’t pick up and double check the location otherwise Uber won’t refund you! Total waste of money and time.",1
ubereats,1058959277,2022-11-09 02:12:01,"Multiple back to back cancellations, no one seems to care","I had 2 orders that cancel back to back and after waiting over 3.5 hours for delivery, I get a message from Uber eats on how sorry they are, here’s $5 for your trouble.
You can call Uber eats, but they have no way of elevating a situation like this which I have experienced many times  Customer service will apologize over and over, but they can not elevate this particular situation above a low level supervisor’s level so top management has no way to track their own company’s service. Not the type of company I would want to invest in, personal opinion only. 
I am old and no longer drive. I live on a fixed income so this service is extremely expensive for me. There are many people like me that depend on services like this.  Fortunately there are alternative service such as Grub Hub and Door dash. 
If management responds to this review,, I will reevaluate my position, otherwise, I will not use this company’s service anymore. Check your 401k, how can a company make money if the cannot track their own performance. If I am wrong, I would very much like to know. Waiting for a response,  patiently of course.",1
ubereats,1058959277,2022-10-21 20:18:27,Foodies,"Uber eats is wonderful. I have no complaints about it. The only thing is about the workers. It’s amazing it’s just a extra money that you have to spend. You know when you’re lazy whatever Uber eats is the best name that ever happened especially during the pandemic you should definitely definitely definitely download this app. When you can’t go outside if you have Covid, you could just Uber eats your food it comes from Stop & Shop Chick-fil-A in McDonald’s popyes always fast food places even restaurants even him and even supermarkets on. This is not like I’m not mandated to do this. I’m just a regular person behind the phone and I feel like this is just amazing. amazing amazing. Amazing definitely download it. You will not regret it and this is not sponsored by anyone just about my personal experience. Many people may have had negative experience with my strange amazing have no complaints about it very well. Nice to hav",5
ubereats,1058959277,2022-09-22 23:12:38,Love the service!,"I did an experiment seeing which type of app is easy to navigate, has great deals, arrives in timely fashion and is respectful of my property.  I found out of all the apps i used in this experiment, UberEats out did them all in these areas. Respecting property is huge thing for me since i live out in Jupiter farms. Im not one to always leave my home, since my car is never in the best shape. Its convenient for me to have such service! Every single person that has delivered to me was mindful/considerate of not breaking my moving fence and looking out for my dogs. Not to mention has manners! I love this app and its service! Before my experiment I had went to a trip in texas. This app is beyond reliable no matter where im at! So grateful to have easy access to live life to the fullest. Thank you to all the people who run this app, all the employees at the stores and the driver employees! You guys are truly amazing! 
•One happy customer",5
ubereats,1058959277,2022-11-23 02:58:27,Terrible customer service and no protection for users,"UberEATS doesn’t protect its users… I ordered delivery over the weekend, when my food arrived, I noticed the restaurant overcharged me for an item (I paid for 50 frozen cheese breads in preparation for the holiday season and only received 12). I reported the issue to them immediately and they told me they don’t issue refunds and that I should reach out to the restaurant directly. I reached out to the restaurant, they admitted the mistake, and said they would offer the refund via UberEATS. A few days later, I haven’t seen the refund credit come through and contacted UberEATS to a response stating that I reported the issue too late and they don’t issue refunds. Also something about I have large amounts of refunds on my account—last order mistake I reported was 3 years ago for under $20. It is such an arbitrary excuse on their part.

Basically, the restaurant admitted the mistake, I reported the issue immediately after receiving the order, asked UberEATS to issue the refund, and they refused. I just deleted this app. This is terrible customer service and now I am owed money I cannot get back…it’s extremely frustrating!",1
ubereats,1058959277,2022-10-20 15:14:30,HORRIBLE SERVICE WAITED 2 HOURS,"I usually always order Uber eats, so I know how it goes . I ordered yesterday night high priority. Well, the order submitted and the restaurant took the order. It literally took 2 hours for them to get a person to deliver it. As I spoke to customer service, they said a person was on the way. I was upset over it taking that long and I paid priority. The customer support asked if I just wanted it canceled and I said no. Next thing, after I waited (2 hours!) just get a person on the way, they canceled it after I said not too! Then the customer service person said they didn’t do it and ended the chat abruptly.  So my question is if the driver had the food why was it canceled and where did my food go? I do not care if I got my money back. That is BEYOND ridiculous  and unprofessional. I don’t want to order from this app again if that’s what they do. I waited for food until after midnight just for customer service to cancel it against my wishes. I could have ordered somewhere else for that. Now, I will use another app since this one is incompetent. I have the whole conversation and it’s horrible service!",1
ubereats,1058959277,2022-09-18 23:09:15,Unreliable delivery - no customer service,"This year, my husband threw me a surprise birthday party - we ordered a meal thru the app- it went thru but the progress bar was stuck for over 2 hours on the “restaurant is preparing your food” there was even a driver assigned to it - then the order was abruptly cancelled with no explanation - just the usual -we are sorry for your inconvenience- here’s a $5 credit towards your next meal- which you may or may not get - 
So here we were - no food - not enough money to order again - the credit back was slow to appear - since apparently 
I DMed them and posted on social media - they responded quickly - but only made things worse with that meaningless - “We’re sorry we ruined your evening- here’s $5 - go away” then they just stopped responding 
Later I found out that the restaurant was closed that day -Uber eats stopped responding - 
Sorry but a $5 credit is not going to cut it here - they do not take any responsibility for their own errors - and you get no response - other than a canned reply  - I deleted the app",2
ubereats,1058959277,2022-11-29 03:51:19,DON’T USE THIS!,"Gross, Awful, and unprofessional. I thought I liked the app at first, but the people who run it along with its drivers are AWFUL. A driver spat in my food after I already paid SEVEN dollars for a delivery fee. Was a $2 tip not enough? Sorry I didn’t tip to double the cost! When I went to report this order, I sent a complaint about the driver. After I sent this, I get a notification saying I tipped THE DRIVER almost $3. The same one who completely disrespected me. I didn’t know a complaint came with money attached?! They need an ACTUAL confirmation button with information on WHAT you’re doing. You can’t just charge for everything you press on your screen. Based on what you tip and how much you spend depends on how you get treated, whether your order comes triple the time after it said it would, and if you get your food hot or cold. And let us not forget that you can’t cancel your order once a driver picks it up. Well dang, I didn’t order an atrocious and slow delivery guy and I’m sure nobody else would. Disgusting, never again. It’s not worth your time or money. Watch out for ratchet people named Steven!",1
ubereats,1058959277,2022-12-19 00:13:34,Terrible customer service/illegal business practice,"Uber will actively try and bully you into not complaining if an order goes wrong. I’ve had a terrible week with Uber having messed up items or finding multiple hairs in my food and customer support emailed sayin I might get banned from customer support claims??? First, why would I ever use this service again if that’s your attitude? Secondly, maybe do anything to actually improve the gig economy work flow and you’d have less mess ups. Third, Uber takes at least twice the amount for services than what the driver makes in a delivery fee. The driver also has to maintain the vehicle with gas, etc. Uber doesn’t feel like they deserve to be real humans so they give their drivers 0 worker rights. Uber is now back door punishing me for my support claims by making me wait hours for my food with no ability to cancel. Uber your trash and you’re never getting any of my money again.

Terrible app!!! They continually adjust the estimated delivery time so they’re not wrong. Paid for fast delivery and it still took a long long time for the food to get here.",1
ubereats,1058959277,2022-11-19 15:33:45,Worst Experience Ever,"Listen guys don’t waste your money on food deliveries it’s not worth it at the end of the day. Ever since I got this app I’ve had one problem after another. They always get my order wrong or deliver my food to someone else, the drivers rarely at times check if they are even delivering to the right place to begin with. I on 3 occasions have gotten spoiled food and that’s including last night. I spent a total of 40hrs max trying to get refund and all the help I got was bot responses. I had proof of the inconveniences and they still denied to refund me because I wasn’t eligible even though I was eligible according to their guidelines. I fell sick to my stomach and I had to throw my food away. After fighting for so long I managed to get the attention of two supervisors and a manager, can y’all guess what they said? They all responded with the same bot messages lol, I was about to lose it. This company makes $57.6 Billion and they are fighting so hard on not refunding me my $36. Would you imagine if I ate more than I should’ve of that spoiled food my accident and gotten food poisoning or something else?",1
ubereats,1058959277,2022-10-18 19:29:31,Absolutely lousy customer service… And I am a gold member!,"update: I tip the driver five dollars cash and Uber eats felt that they had the right to put a four dollar tip on my credit card… And two days later I am still waiting for customer service to remove that. Seriously? Avoid these losers at all costs! At first, I had a couple of great experiences until I didn’t! My orders were completely wrong and incomplete. They would forget the drinks or whatever. Then there were people delivering my food that were not the right driver etc. Finally, I complained and I was offered a $5 credit. The app would not allow me to use this credit and when I complained to customer service they ignored me! Yes, they are really truly rude and do not care a bit about customer service. You would think with all the fees they put on, they would care a little bit more about pleasing the customers like myself who is a gold member. But they do not! Just call the restaurant directly. You’ll have better luck and save money. These guys will eventually just sell to DoorDash anyway because customer service is not where it’s at.",1
ubereats,1058959277,2022-12-10 05:20:39,My first app review ever.,As the title says this is my first time ever leaving a review here on the App Store. Do not waste ur money with uber eats. Delivery fees are true the roof. And you have to spend at least $15 bucks in order to get the “0” delivery fees that the alleged to give you for signing up for a monthly membership yet the fees are rarely are zero. Granted they do bump it down a bit. But the false advertisement that Uber eats has going on is beyondDisgraceful. My main reason for writing this review or I guess I should say as I write this review. I have been waiting 45 minutes for an order that the app said would take 15-30 minutes. And the food will not be here for at least another 45 minutes. Disgraceful to say the least. I understand that your estimates are not going to be perfect but there is a big difference between 15 to 30 minutes in an hour and a half to two hours. I will be leaving Uber one once my pay period is up. And deleting the app. Do not waste ur time and money with these folks. But that’s just my opinions on this trash excuse of a professional company. Do what ya wants with the info,1
ubereats,1058959277,2022-12-10 22:13:22,Uber Eats App Meal Delivery Service,"I’ve never used meal delivery services that I require a membership to be more affordable. But not having to leave my house to shop for groceries and then spend time and effort making meals has been surprisingly rewarding! Uber Eats has changed the way I feel about “being too lazy” to do it myself, because the convenience is a justified reward for worn out full time workers, the elderly and disabled people. 

Ordering is SO easy, from a growing number of participating top fast food, healthy and top-notch restaurants. It IS a little pricier but the minimal extra cost is WELL WORTH IT! Average time from submitting an order to delivery at your door is about 20-35 minutes, or 40-50 during holiday seasons. And everything is hot, fresh and ready to serve. 

I’ve been happy with this app’s service with only a couple rare exceptions: Twice my order was delivered to the wrong address, and a couple times they forgot to deliver the drinks on the order. However, with their excellent Customer Support, I was reimbursed for the entire order or the missing items.

This app is definitely worth checking out and is especially a life SAVER for working parents who just want time to unwind after a long day’s work without having to shop for groceries and cook. I highly recommend Uber Eats!
Renée W.",5
