s_id,r_id,app_name,app_id,date,title,review,rating
1059,128,grubhub,302920553,2022-09-18 17:00:45,No one knows what there doing,"This has to be the worst food delivery app, every time I order  grub hub will say order is on its way and ten minutes later I am getting a full refund .",1
1060,128,grubhub,302920553,2022-09-18 17:00:45,No one knows what there doing,Grub hub messages are not in accord  with the restaurant there only guessing .,1
1061,128,grubhub,302920553,2022-09-18 17:00:45,No one knows what there doing,The driver will call and say the order has not been processed while grub hub will say the driver can't get ahold of you.,1
1062,128,grubhub,302920553,2022-09-18 17:00:45,No one knows what there doing,Grub hub is awful I always give them a second chance and that second chance never comes through i always get my hopes up.,1
1063,128,grubhub,302920553,2022-09-18 17:00:45,No one knows what there doing,I'm done with them they never come through .,1
1064,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,Grubhub used to be awesome.,1
1065,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,I can say I've spent thousands of dollars ordering from Grubhub in the last 2 years.,1
1066,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,It was my go to when I didn't feel like cooking.,1
1067,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,..Never again.,1
1068,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,I am removing the app and getting rid of the subscription.,1
1069,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,..I constantly have items missing.,1
1070,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,1 in 5 orders will have all of the items there.,1
1071,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,It is a fight to get a refund on the missing items.,1
1072,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,"When you only order occasionally, they are fine giving refunds.",1
1073,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,"But when you order 1-2x a week, they don't like to give refunds for missing items because they think you are just trying to get a refund all the time when that's not the case.",1
1074,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,..Then there is the ice cold food.,1
1075,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,I'm not spending $100 dollars for cold food.,1
1076,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,"Not only is that a major health concern, it's not what I paid for, and they refuse to do anything other than give you a 5 dollar coupon for cold food.",1
1077,129,grubhub,302920553,2022-09-17 00:07:28,So many issues,Not cool.,1
1078,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,I have used Grubhub  before 2020 and a lot since.,5
1079,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,"Any issues I had, they were fixed right away.",5
1080,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,We seem to waste less food when we Grubhub.,5
1081,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,Always great when your day gets away from you and you partner and nothing for dinner.,5
1082,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,Also great on a weekend for breakfast.,5
1083,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,Recommend it highly.,5
1084,130,grubhub,302920553,2022-12-09 01:32:43,Home Delivery,MY,5
1085,131,grubhub,302920553,2022-12-19 18:11:40,Don't use this app,So basically they drivers can steal your whole meal or even half the meal you try to get a refund they going to say they can't cuz your account is under some suspicious activity's idk why y'all think y'all company is so perfect it's not y'all have people that steal food or wont bring you your food and or food made completely wrong so basically if you order something it's a high chance I might not get it or my order wrong so take my money and give me whatever and interrogate me like I did something wrong yall services are very bad,1
1086,132,grubhub,302920553,2022-11-10 15:43:17,The Best,"I used to us a different delivery service and I always had problems, mostly because the drivers didn't read or follow directions.",5
1087,132,grubhub,302920553,2022-11-10 15:43:17,The Best,.But since switching to GH I no longer have any problems.,5
1088,132,grubhub,302920553,2022-11-10 15:43:17,The Best,.The standard seem higher and that makes a huge difference.,5
1089,132,grubhub,302920553,2022-11-10 15:43:17,The Best,.They care about us :)),5
1090,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,"I've used the service twice..First time food was cold and no Covid tamper deal..Second time, the guy never left my pizza.",1
1091,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,I waited two hours.,1
1092,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,Driver wouldn't answer phone or text.,1
1093,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,He probably just drove by and ate my pizza.,1
1094,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,He was sitting for 20 minutes after he picked up my pizza on the map.,1
1095,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,Probably ate it and then drove by to pretend to drop it off.,1
1096,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,.Wasted time with customer service both times.,1
1097,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,Second time I demanded more than a refund and got a coupon.,1
1098,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,Ridiculous.,1
1099,133,grubhub,302920553,2022-11-27 03:47:21,Driver never brought my food. Won't answer phone. Text.,They better hold that guy accountable.,1
1100,134,grubhub,302920553,2022-10-09 19:10:27,"Driver never showed, customer service dishonest about contacting driver.",First time ever using this app..I order over $31 worth of food.,1
1101,134,grubhub,302920553,2022-10-09 19:10:27,"Driver never showed, customer service dishonest about contacting driver.",".The driver (named Sartu) put a notification in that my food was delivered to me when in fact it wasn't..I contact customer service, I give them the drivers name, I told them that I tried to call and text the driver several times, and the driver never responded..They their response is ""sorry"" because they can't get in touch with the driver either do they say..So what you're telling me is this company allows people to take peoples money, and tell them nothing about the delivery, whether it was lost or stolen, or just not delivered at all..I'm  truck driver you can bet  I'll be sure to tell every truck driver in this facility not to do business with you....You basically took my money so you can tell me that you'll refund it to me 3 to 5 days later.",1
1102,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,I try not to use grub hub because of the cost.,3
1103,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,I'm glad it's an option for delivery when necessary.,3
1104,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,I hate the idea of ordering for pick up.,3
1105,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,The restaurant gets nailed for a fee.,3
1106,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,Grub Hub gets paid for doing nothing.,3
1107,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,It's very hard to turn a profit without getting nailed for a big fee.,3
1108,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,If you are ordering for pick up you should call or use the restaurants web site.,3
1109,135,grubhub,302920553,2022-10-02 16:17:35,Convenient at a price,When you order on Yelp it goes through Grub Hub too.,3
1110,136,grubhub,302920553,2022-12-06 01:24:01,Absolute lack of quality control,Inexcusably large upcharges and food is consistently 20-30 minutes late.,1
1111,136,grubhub,302920553,2022-12-06 01:24:01,Absolute lack of quality control,Food always sits under heat lamps for that time and you're left with paying 3 times the price of food for stale garbage.,1
1112,136,grubhub,302920553,2022-12-06 01:24:01,Absolute lack of quality control,"Just go get your own food, it's not worth it...Please note that while this app has a ""5 star"" rating, you'll notice that if you actually read the 5 star reviews they are all negative.",1
1113,136,grubhub,302920553,2022-12-06 01:24:01,Absolute lack of quality control,This leads me to believe that there is a finger on the scale here and that these reviews are being manipulated and/or bought.,1
1114,136,grubhub,302920553,2022-12-06 01:24:01,Absolute lack of quality control,Really poor form.,1
1115,137,grubhub,302920553,2022-10-29 20:16:09,Worst delivery experience,"I ordered a meal from my local popeyes the driver called me saying a new one picked the order up I said okay than it says it was dropped off but they dropped it off at the wrong place and door, they told me they would give me back my money in 5-10 business days and a discount I don't want any of that I wanted my food I Aready had a problem with DoorDash and Uber eats apps now this I just want to have some food but I didn't get to🤦🏽‍♀️ I trusted them because from work everyone would order from Grubhub just to get is b.s… never again",1
1116,138,grubhub,302920553,2022-10-13 22:21:51,Horrible needs to be deactivated,After waiting 2hours for my meal I contacted customer care told them I'm a business owner as well and this is unacceptable im hungry and they offered me $5 on my next meal I said no I want the food I ordered I'm hungry they pushed my food back another hour so I'm starving at this point if your reading this don't waste your time just install Uber eats wayyyy faster and excellent customer service and instant refunds if needed 💯 I'm going to wait this 3rd hour for my food enjoy your day and don't make the mistake I made by giving them my money🤝🏽,1
1117,139,grubhub,302920553,2022-12-01 21:19:09,Best Experience,I want to start by saying I don't have to speak to customer service often but I'm always pleased with my experience from Grubhub support.,5
1118,139,grubhub,302920553,2022-12-01 21:19:09,Best Experience,They are prompt and helpful and they always do something to make the customers feel most important.,5
1119,139,grubhub,302920553,2022-12-01 21:19:09,Best Experience,Thank you for your hard work!,5
1120,139,grubhub,302920553,2022-12-01 21:19:09,Best Experience,!,5
1121,140,grubhub,302920553,2022-09-18 16:34:05,DrRRT,The food is always hot and fresh and on time when I order.,5
1122,140,grubhub,302920553,2022-09-18 16:34:05,DrRRT,The driver is nice and professional.,5
1123,140,grubhub,302920553,2022-09-18 16:34:05,DrRRT,I recently ordered food using Uber Eats and my food was cold each time and one time the food came almost one hour after the restaurant said it was ready but waiting for the Uber driver to pick it up.,5
1124,140,grubhub,302920553,2022-09-18 16:34:05,DrRRT,I will continue to use Grubhub!!!,5
1125,140,grubhub,302920553,2022-09-18 16:34:05,DrRRT,!,5
1126,141,grubhub,302920553,2022-10-22 17:26:57,They will cancel your grubhub+ membership,Tried to order food 3 times from the same restaurant because drivers kept getting lost and cancelling the order.,1
1127,141,grubhub,302920553,2022-10-22 17:26:57,They will cancel your grubhub+ membership,"Apparently when you contact customer service and try to explain the situation, they will just cancel your grubhub+ membership and not tell you.",1
1128,141,grubhub,302920553,2022-10-22 17:26:57,They will cancel your grubhub+ membership,"Then when you find out and call them on it, they tell you to ""check for fraudulent activity"" and that there's nothing they can do to refund you or reinstate your membership.",1
1129,141,grubhub,302920553,2022-10-22 17:26:57,They will cancel your grubhub+ membership,"Joke of a company, and I thought ubereats was bad.",1
1130,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,Maybe if grubhub wants their orders to be on time they should actually put more of their $$$ into paying their drivers.,1
1131,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,"So overpriced, but the drivers get pennies.",1
1132,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,Prices on app much higher than real restaurant costs (before all the fees are added too).,1
1133,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,ETA on the app is a joke and it doesn't update accurately and the app does not consider it an issue when an order is hours late.,1
1134,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,Restaurant will make your order and it can be waiting there for 2 hrs before someone picks it up.,1
1135,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,Do you get any refund for this?,1
1136,142,grubhub,302920553,2022-12-17 06:13:08,Glorified Scam,"No, but you get $7 of store credit!",1
1137,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,Honestly I have nothing against Grubhub.,2
1138,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,When we lived in NYC it was the undisputed best app to order food from and it was overall what you'd expect.,2
1139,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,Reasonable and reliable.,2
1140,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,However since our move to LA they really seem to have lost this.,2
1141,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,"The orders are often wrong, take a very long time, and the customer support is not very supportive or helpful with this.",2
1142,143,grubhub,302920553,2022-11-29 02:51:31,A 50/50 shot,"I strongly believe that Grubhub just isn't a good option for LA residents, and that ordering restaurant direct or DoorDash are far superior options.",2
1143,144,grubhub,302920553,2022-11-05 16:23:34,Overall cost is WAY too much for a single person!,"Between the inflated prices, the $20 minimum order fee and the subscription, it's an unreasonable situation for a person looking to order one meal a few times a month.",2
1144,144,grubhub,302920553,2022-11-05 16:23:34,Overall cost is WAY too much for a single person!,"I was about to order two meals the other day just to get my order approved, but the cost was over $30 all-in, which is SO much more than I wanted to spend.",2
1145,144,grubhub,302920553,2022-11-05 16:23:34,Overall cost is WAY too much for a single person!,"Just by ordering that much food from the local sandwich shop, I could save $10.",2
1146,145,grubhub,302920553,2022-11-26 21:20:06,Worst app,"I rather using  Uber eat , all this dose is not have canes and more places the worst part is that they choose to tell me it's close at 10 that's a big lie the whole grabhub choose to close it then self I don't see what the point of doing payments to a membership if y'all Fina be losing places in you're own pick of time there no point why he taking people money if y'all Fina be lying about the service we pay for keep in mine there people who literally have no transportation…!",2
1147,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,I ordered pizza which was delivered cold long after it was picked up by the driver.,2
1148,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,The customer service rep offered me a $5 refund.,2
1149,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,"I hate reheated pizza, so for me the entire order was ruined and I paid ten times what they offered me.",2
1150,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,"When I continued to tell them their offer was unacceptable, they increased the amount in $2 increments three times.",2
1151,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,They've lost me as a customer.,2
1152,146,grubhub,302920553,2022-11-08 20:10:30,Insulting customer service,Door Dash delivers from the same place without making the customer wait an hour for cold food.,2
1153,147,grubhub,302920553,2022-11-11 17:20:53,Just get DoorDash or ubereats,All of the reviews are bad…also Grubhub charges the most compared to other delivery apps.,1
1154,147,grubhub,302920553,2022-11-11 17:20:53,Just get DoorDash or ubereats,I almost paid 54 dollars for a personal size pizza from Pizza Hut and cinnamon rolls.,1
1155,147,grubhub,302920553,2022-11-11 17:20:53,Just get DoorDash or ubereats,"There is a couple of stores on here that aren't real… like it's a scam, when you look up the address nothing would be there or it would be a abandoned house.",1
1156,147,grubhub,302920553,2022-11-11 17:20:53,Just get DoorDash or ubereats,They take your money but a driver is never assigned and just says you order is in progress.,1
1157,147,grubhub,302920553,2022-11-11 17:20:53,Just get DoorDash or ubereats,they will give you a refund if this was to happen but i feel like it shouldn't happen at all.,1
1158,148,grubhub,302920553,2022-12-20 18:08:52,Grubhub is a lifesaver!,This is my first experience with Grubhub in Southern California.,5
1159,148,grubhub,302920553,2022-12-20 18:08:52,Grubhub is a lifesaver!,"It's easy to place orders, the restaurant choices are many and the app is user friendly!",5
1160,148,grubhub,302920553,2022-12-20 18:08:52,Grubhub is a lifesaver!,I found that the fees are minimal unlike others recently so I will be using them more.,5
1161,148,grubhub,302920553,2022-12-20 18:08:52,Grubhub is a lifesaver!,Plus the perks from certain credit cards and Grubhub rewards are very nice!👏,5
1162,149,grubhub,302920553,2022-10-18 23:43:35,New Satisfied Customer,I'm So Glad I made the switch from dealing with Uber Eat and DoorDash!,5
1163,149,grubhub,302920553,2022-10-18 23:43:35,New Satisfied Customer,After allowing DoorDash mess up 3 out of 4 recent orders.,5
1164,149,grubhub,302920553,2022-10-18 23:43:35,New Satisfied Customer,The final canceling a order and telling me I have to wait 3 days for my refund to hit my account.,5
1165,149,grubhub,302920553,2022-10-18 23:43:35,New Satisfied Customer,"When that was last $28, I'm glad to switch.",5
1166,149,grubhub,302920553,2022-10-18 23:43:35,New Satisfied Customer,To reliable and timely service from Grubhub😙,5
1167,150,grubhub,302920553,2022-12-15 18:52:36,"Horrible customer service, bad options",Tried to apply a gift card that i was given but no option to apply so i thought it would apply automatically at check out.,1
1168,150,grubhub,302920553,2022-12-15 18:52:36,"Horrible customer service, bad options","The gift card did not apply and when i contacted customer service i was offered no help, nothing to assure me this wouldn't happen again.",1
1169,150,grubhub,302920553,2022-12-15 18:52:36,"Horrible customer service, bad options","Just that they didn't have ""access to change it.""",1
1170,150,grubhub,302920553,2022-12-15 18:52:36,"Horrible customer service, bad options","I won't be using this app again based off this, lost a potential customer and they can keep the gift card.",1
1171,151,grubhub,302920553,2022-12-07 03:52:11,It's not just the app it's the entire company,"When you have a major outage and you can't even get in touch with a human being, wait on hold for over 30 minutes, just to be hung up on, your credit card gets charged, and nothing is delivered.",1
1172,151,grubhub,302920553,2022-12-07 03:52:11,It's not just the app it's the entire company,Sounds exactly like a company that deserves a lawsuit.,1
1173,151,grubhub,302920553,2022-12-07 03:52:11,It's not just the app it's the entire company,GrubHub is a joke.,1
1174,151,grubhub,302920553,2022-12-07 03:52:11,It's not just the app it's the entire company,I will dispute every charge with my credit card company and delete the app.,1
1175,151,grubhub,302920553,2022-12-07 03:52:11,It's not just the app it's the entire company,I will also seek legal charges because you cannot simply take peoples money and not provide the service and then not provide support.,1
1176,152,grubhub,302920553,2022-12-05 13:37:53,Has Gotten Way Too Expensive Since the Pandemic,The service fee has skyrocketed from 9% of the subtotal to sometimes as high as 19% on my orders over the past few years.,1
1177,152,grubhub,302920553,2022-12-05 13:37:53,Has Gotten Way Too Expensive Since the Pandemic,"Between that and the menu prices already being inflated vs ordering from the restaurant directly, I decided to switch back over to DoorDash.",1
1178,152,grubhub,302920553,2022-12-05 13:37:53,Has Gotten Way Too Expensive Since the Pandemic,The same meals from the same restaurants are several dollars cheaper before the tip on DoorDash now vs GrubHub.,1
1179,152,grubhub,302920553,2022-12-05 13:37:53,Has Gotten Way Too Expensive Since the Pandemic,Disappointed because I had originally switched from DoorDash to GrubHub as GrubHub appeared to be cheaper at the time.,1
1180,152,grubhub,302920553,2022-12-05 13:37:53,Has Gotten Way Too Expensive Since the Pandemic,Not anymore.,1
1181,153,grubhub,302920553,2022-10-12 22:18:49,Yummy!,Grub Hub has made it super easy to order from a wide variety of my favorite delivery restaurants.,5
1182,153,grubhub,302920553,2022-10-12 22:18:49,Yummy!,"The app gives fairly accurate delivery time estimates...I would prefer if Grubhub included a section on whether a restaurant is capable of dealing with food allergies, what the protocol is, and then allow customers to indicate if that protocol is necessary.",5
1183,154,grubhub,302920553,2022-12-01 01:00:57,Timing issues,I love the convenience of Grubhub and I have used it quite a few times.,2
1184,154,grubhub,302920553,2022-12-01 01:00:57,Timing issues,"I have always had great drivers, the only issue I really have is a recent one where when I order the driver can pick up multiple orders.",2
1185,154,grubhub,302920553,2022-12-01 01:00:57,Timing issues,This causes issues because by the time I get my food it's never warm enough.,2
1186,154,grubhub,302920553,2022-12-01 01:00:57,Timing issues,When I order and I'm given a time and then it changes by 20+ minutes it's happened enough to where I don't want to continue using the app,2
1187,155,grubhub,302920553,2022-11-20 13:05:40,Grubhub scammed me,"I've been ordering from grubhub for a very long time I'm sorry I had to give them a 1 star, put I've bought an gift card for a family member but he didn't want it so I redeemed it .",1
1188,155,grubhub,302920553,2022-11-20 13:05:40,Grubhub scammed me,"I tried to order food with it and it keeps saying my order cannot be processed so I , then tried to update my add that didn't work either.",1
1189,155,grubhub,302920553,2022-11-20 13:05:40,Grubhub scammed me,"So I said ok it doesn't matter I won't use the gift card not I cannot order using my card, Apple Pay, or PayPal.",1
1190,155,grubhub,302920553,2022-11-20 13:05:40,Grubhub scammed me,Atp I'm starting to get angry ..,1
1191,155,grubhub,302920553,2022-11-20 13:05:40,Grubhub scammed me,I might delete my grubhub if they don't solve this issue.,1
1192,156,grubhub,302920553,2022-10-05 01:59:37,Be careful of refunding too much,You have a limited amount of refunds for your account  after which is where they just handed you off to another specialist and said you can't email or contact them so they have to email you within 7 to 10 business about the status change if not; if no response then I guess no refund or concession so be careful with the amount of refunds or reporting you do cause you know now to be mindful of reporting such things,2
1193,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,"For the past three days I've tried to update my profile - change the present address, etc.",2
1194,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,I get a message saying something has gone wrong and try again later.,2
1195,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,Ridiculous!,2
1196,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,I'm trying to order food and I'm supposed to wait?,2
1197,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,I have free delivery through Walmart+ and I've had to use other apps!,2
1198,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,I'm going to delete this if it isn't corrected.,2
1199,157,grubhub,302920553,2022-09-17 13:31:12,I can't update any of my profile,Sorry it isn't through Walmart but I don't remember where I got it.,2
1200,158,grubhub,302920553,2022-12-19 18:10:58,The worst drivers,"They don't allow you to rate drivers on this app and I'm noticing that every time I order using this app the drivers never follow the drop off instructions, instead call and complain about having to get out of the car.",3
1201,158,grubhub,302920553,2022-12-19 18:10:58,The worst drivers,"I'm sure if they did allow users to rate drivers, the ratings would all be 1 star.",3
1202,158,grubhub,302920553,2022-12-19 18:10:58,The worst drivers,"So far, the worst experience of all the food delivery apps I've used.",3
1203,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,I have tired to order twice now and my orders was canceled immediately after the payment was taken out my account.,1
1204,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,Now I'm out $400 waiting for the refund which takes up to 5 days.,1
1205,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,The order needs to be canceled before the payment is done.,1
1206,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,This will take out your money then cancel ur order just to hold ur money for up to 5days.,1
1207,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,I called the restaurant and they said they never got my order.,1
1208,159,grubhub,302920553,2022-11-18 22:45:31,Two order canceled immediately after payment was taken out.,This is the last time I LEND my money to Grubhub.,1
1209,160,grubhub,302920553,2022-11-06 17:41:54,Delivery drivers,"I like the fact that the drivers deliver the food , some drivers knock on the door and some don't .",4
1210,160,grubhub,302920553,2022-11-06 17:41:54,Delivery drivers,But the one thing that gets me is the drivers do not read the special instructions for delivery .,4
1211,160,grubhub,302920553,2022-11-06 17:41:54,Delivery drivers,If my instructions say to put the food on the doorstep and I open the door and the food is on the ground that bothers me thank you for your service,4
1212,161,grubhub,302920553,2022-11-29 22:33:08,Vouchers,"I am supposed to get a $10 credit per month for my membership, but have only received a few.",5
1213,161,grubhub,302920553,2022-11-29 22:33:08,Vouchers,If I haven't used my previous voucher then I don't receive a new one each month.,5
1214,161,grubhub,302920553,2022-11-29 22:33:08,Vouchers,That needs to change or I will go elsewhere and stop my membership,5
1215,162,grubhub,302920553,2022-12-19 16:09:26,Drivers are terrible,I put in my order description every time that I live in a military post and once their at the gate and realize they can't get in everyone is surprised.,3
1216,162,grubhub,302920553,2022-12-19 16:09:26,Drivers are terrible,I had 5 orders cancelled because of that and 2 where back to back from different drivers.,3
1217,162,grubhub,302920553,2022-12-19 16:09:26,Drivers are terrible,I don't know if they look before they pick it up but it seems it doesn't bother them whatsoever keeping my food.,3
1218,163,grubhub,302920553,2022-12-15 18:50:16,Good but needs better delivery drivers,Hire people who can speak English and can communicate thoroughly.,3
1219,163,grubhub,302920553,2022-12-15 18:50:16,Good but needs better delivery drivers,Some of your drivers also expect for the customer to meet them at their vehicles to receive our food.,3
1220,163,grubhub,302920553,2022-12-15 18:50:16,Good but needs better delivery drivers,"Which is backwards when we pay for ""delivery"" to the home.",3
1221,163,grubhub,302920553,2022-12-15 18:50:16,Good but needs better delivery drivers,Which mean front door of your home.,3
1222,163,grubhub,302920553,2022-12-15 18:50:16,Good but needs better delivery drivers,Better training for drivers to provide better customer service,3
1223,164,grubhub,302920553,2022-10-29 20:22:31,"No such thing as ""customer service""",When you hire just any body to deliver your food you're going to run into issues.,1
1224,164,grubhub,302920553,2022-10-29 20:22:31,"No such thing as ""customer service""","However - Grubhub has the worst in app help out of any food delivery service, and 0 actual customer service.",1
1225,164,grubhub,302920553,2022-10-29 20:22:31,"No such thing as ""customer service""","So when something inevitably goes wrong you are basically just screwed!..Also got charged 5+ times because their system is crap and had a closed restaurant showing up, but the app kept crashing instead of saying the restaurant was closed.",1
1226,164,grubhub,302920553,2022-10-29 20:22:31,"No such thing as ""customer service""",Jesus christ get it together.,1
1227,165,grubhub,302920553,2022-11-12 23:46:31,Thank you for your delivery,I'm happy with everything but I will be watching my card account because sometimes someone charges my account for other restaurants so be careful and mindful I only do deliveries like this sometimes maybe once or twice a year.,5
1228,166,grubhub,302920553,2022-10-18 13:55:50,terrible,this has got to be the worst app experience i have ever come across.,1
1229,166,grubhub,302920553,2022-10-18 13:55:50,terrible,"i wanted to order something through my university, but had an error message along the lines of ""there are some fields that haven't been filled in"".",1
1230,166,grubhub,302920553,2022-10-18 13:55:50,terrible,i can assure you i filled in all the required fields.,1
1231,166,grubhub,302920553,2022-10-18 13:55:50,terrible,"i restarted the app, deleted it and re-downloaded it, nothing worked.",1
1232,166,grubhub,302920553,2022-10-18 13:55:50,terrible,i then went to chat with someone from grubhub support.,1
1233,166,grubhub,302920553,2022-10-18 13:55:50,terrible,"i told them my situation, and the person then proceeded to leave the chat without reason or notice.",1
1234,166,grubhub,302920553,2022-10-18 13:55:50,terrible,"i then tried to chat with someone else, and they said to restart the app (which didn't work) or order using the website (for the life of me i can't figure out how to order from a restaurant on my campus through the app).",1
1235,166,grubhub,302920553,2022-10-18 13:55:50,terrible,so not only is the app shut but it would seem the customer service is as well.,1
1236,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,"Not sure what's happened post-Covid, but every single restaurant I want to order from is shown as ""closed"" on the app.",1
1237,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,"They aren't closed, they just aren't participating at peak dinner hours, or sometimes not at all.",1
1238,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,"I went on Door dash and the restaurants are open there, so clearly restaurants don't seem to like grub hub.",1
1239,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,"Also, so many menus are limited compared to ordering direct from the restaurant.",1
1240,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,I paid $10 for membership and for what?,1
1241,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,I still had to go get the food myself.,1
1242,167,grubhub,302920553,2022-11-18 14:05:53,Restaurants not participating!,I'm done with Grub!,1
1243,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,I was hungry and stuck at the terminal in okc with out my car.,5
1244,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,Grub hub made it possible to get great food fast.,5
1245,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,Driver was friendly and on time.,5
1246,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,The food was excellent.,5
1247,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,I love Freddie's steak burger with bacon.. and their patty melt..,5
1248,168,grubhub,302920553,2022-11-03 20:06:52,Freddie's,I always breakdown and get their out of this world concrete shakes.. i enjoy the pumpkin concrete and banana peanut butter chocolate chunk amazing custard.. thank you Freddie's and Grubhub,5
1249,169,grubhub,302920553,2022-09-18 00:23:42,Very pleased,Very pleased with Grubhub.,5
1250,169,grubhub,302920553,2022-09-18 00:23:42,Very pleased,Extremely convenient to order whatever type of food you're craving.,5
1251,169,grubhub,302920553,2022-09-18 00:23:42,Very pleased,"If the order happens to be wrong, Grubhub is quick to credit your account.",5
1252,169,grubhub,302920553,2022-09-18 00:23:42,Very pleased,"A bit pricier than picking it up yourself, but you pay for convenience.",5
1253,170,grubhub,302920553,2022-10-08 20:16:44,trash,"This application is trash do not pay for the bad service that the order is given, they arrive two hours or later, they change the time up to three times, it is frustrating",5
1254,171,grubhub,302920553,2022-09-18 21:06:26,Good but expensive,"I agree with service charges, but this is a bit much.",4
1255,171,grubhub,302920553,2022-09-18 21:06:26,Good but expensive,"But sometimes I'm just lazy and don't want to drive, so I guess it's worth it?",4
1256,171,grubhub,302920553,2022-09-18 21:06:26,Good but expensive,":)..App is decent, but there often are items, ingredients or toppings missing from the GH menus, even though I know the restaurant has them (like when I go there or order for pick-up).",4
