r_id,s_id,app_name,app_id,date,title,review,rating
49,531,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,just missing condiments on all 3 of your meals,1
49,532,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the second order the food was all wrong,1
49,533,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,missing items,1
49,534,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,incorrect burgers wrong condiments,1
49,535,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the only thing they got right was the beverage and sides,1
49,536,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,the third order when the food arrived it was from a completely different restaurant that we ordered from,1
49,537,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,we gave the food back to the driver because it was not our food,1
49,538,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,when we contact grub hub they said the have to do research on our order and can take up to 10 days,1
49,539,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,they are holding my money with food that was not even delivered,1
49,540,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,so now i might be out of some money and a hungry family,1
49,541,grubhub,302920553,2022-09-19 02:35:45,App works. But service is terrible.,do yourself a favor and do not order from grub hub,1
50,542,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,honestly  not the best when it comes to order updates and if ordered 2 places to be delivered same time  dinner and desert for example the order get assigned to diff people or the same driver goes back and forth needlessly   not good for the drivers,2
50,543,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,as well as half my orders have been canceled with no reason fraking listed,2
50,544,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,like how door dash if out of the one item from wendys they just cancel full thing but at least they listed the reason while they were stil in business  otherwise when grub hub does work  food always still hot when finally does arrive and the drivers are very awesome for doing what they do,2
50,545,grubhub,302920553,2022-10-02 01:31:08,timeframe and cancelations,hence why system should check in on a few details of operation,2
51,546,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,any app that forces you to go through their crazy menu drilldown for support instead of just having a support email is super shadyafter my order was completely messed up i went through grubhubs predetermined flow in their app and i got a 1 cent refund,1
51,547,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,1 that is a total bull refund amount,1
51,548,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,hoping your customers will not notice,1
51,549,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,2 it took me way too long to even find out where i could talk to a real human,1
51,550,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,hoping that a hardtofind option of real support means grubhub is hoping that people will just give up when they need help instead of fixing their crappy policies,1
51,551,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,3 the human i actually chatted with was incredibly helpful and solved my issue in less than a minute,1
51,552,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,they asked for me to rate them and i gladly wanted to rate them well,1
51,553,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,the option came up as good  or bad  but this app is so bad i could not even click the button to rate themthe only reason i am even leaving this review is that there are zero options to report a bug directly to grubhub,1
51,554,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,such a waste of time,1
51,555,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,my orders are constantly messed up and there is no recourse,1
51,556,grubhub,302920553,2022-12-10 05:11:49,App is so frustrating,i am just going to call restaurants directly from now on,1
52,557,grubhub,302920553,2022-11-17 09:17:51,"Terrible customer service, doesnt even work.",waited over almost an hour for my food saw it was delayed and got a feeling something was wrong as my food apparently hadnt even begun to be prepared,1
52,558,grubhub,302920553,2022-11-17 09:17:51,"Terrible customer service, doesnt even work.",went to cancel my order and instead of simply letting me cancel my order they made me text with a customer service representative who i am quite certain was not even a real person,1
52,559,grubhub,302920553,2022-11-17 09:17:51,"Terrible customer service, doesnt even work.",found out my order had been rejected and i probably wouldnt have even known this unless i cancelled it,1
52,560,grubhub,302920553,2022-11-17 09:17:51,"Terrible customer service, doesnt even work.",the only other time ive tried to use this app was months ago in july of last year and the same thing happened,1
52,561,grubhub,302920553,2022-11-17 09:17:51,"Terrible customer service, doesnt even work.",do not touch this with a ten foot pole and im sure im going to get a robotic response to this review begging me to change my rating like everyone else who gave a bad review,1
53,562,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,zero stars,1
53,563,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,i just finally deleted my account after multiple terrible experiences with botched deliveries and uncaring customer service agents,1
53,564,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,this last time was similar to the previous  i literally waited for an hour and a half got a message that my delivery was complete nope no food here,1
53,565,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,and the only response was would you like a redelivery in an estimated 50 minutes,1
53,566,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,no i absolutely would not like to wait almost another hour for your incompetent delivery service,1
53,567,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,also the word redelivery implies there first was an original delivery which was not the case,1
53,568,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,the chat agent never offered a sincere apology or any kind of redeeming gesture,1
53,569,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,then i got an email for a 10 credit for the next time i make an order,1
53,570,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,lol 10,1
53,572,grubhub,302920553,2022-12-16 01:48:12,Horrid customer service,done with grubhub,1
54,573,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,i take orders that are called into our business and no one has ever told me i am bad at what i do,1
54,574,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,however the person taking the order just today had a mild accent so i had to ask if she could repeat a particular item,1
54,575,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,why are not you familiar with the menu the lady replies in a harsh manner,1
54,576,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,i once expressed regret to her for not hearing what she had to say,1
54,577,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,instead of politely repeating the phrase back this woman continues to blast the phrase at me,1
54,578,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,additionally even if it does not concern me every time someone cancels an order on grubhub the business does not opt to at the very least phone the restaurant to inform them that the order has been canceled,1
54,579,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,as a result the restaurant wastes food as well as time and money,1
54,580,grubhub,302920553,2022-11-09 23:38:18,Rude Calling Staff & Bad Canceling System,i anticipate more from a firm that size,1
55,581,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,the app works fine which is why i gave it 3 stars however there is a severe lack of customer service,3
55,582,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,if your order is wrong it just refunds the cost of the item that is wrong,3
55,583,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,you have to hunt for the chat option and they cannot do anything but recite what the gh membership includes,3
55,584,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,what if i wanted the correct food still,3
55,585,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,what about the service fees,3
55,586,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,i just spent 20 on food that i cannot eat and had to give to a coworker because it was incorrectly made and i have dietary restrictions,3
55,587,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,but i got 8 back so apparently that is fair,3
55,588,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,this is where there is a monumental difference between gh and doordash,3
55,589,grubhub,302920553,2022-10-06 14:12:41,Customer Service is Non-Existent,i will be going back to dd,3
56,590,grubhub,302920553,2022-10-16 04:28:47,BAD,i ordered from a cookie place and it said it was going to be here in like 3045 mins so i was like ok,1
56,591,grubhub,302920553,2022-10-16 04:28:47,BAD,it has passed an hour and some minutes since i ordered and i called the cookie place i ordered from and they said they could not do anything so i called the customer service number and it took so long for the lady to give me my money back,1
56,592,grubhub,302920553,2022-10-16 04:28:47,BAD,the next day we went outside and the cookies were on the ground,1
56,593,grubhub,302920553,2022-10-16 04:28:47,BAD,mind you i kept going outside to check to see if they were there,1
56,594,grubhub,302920553,2022-10-16 04:28:47,BAD,when the cookies got there the delivery guy could have at least knocked on the door but instead they decided to come at like 300 in the morning and sit them by the door,1
56,595,grubhub,302920553,2022-10-16 04:28:47,BAD,i was up all night so i could have gone down there to get them,1
56,596,grubhub,302920553,2022-10-16 04:28:47,BAD,they have terrible customer service,1
57,597,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",where to begin this company is truly terrible when it comes to customer service,1
57,598,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",i have given them and their terrible customer service modal way too many tries,1
57,599,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",the latest fiasco they blocked me from ordering using my credit card but were perfectly fine taking my money from the same credit card for grubhub,1
57,600,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",all this after blocking my account bc i tried ordering food for my parents who were out of town,1
57,601,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",after contacting customer service 5 days in a row trying to regain my account i got no answers just empty promises that another team was working on it,1
57,602,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",i am frankly done with grubhub,1
57,603,grubhub,302920553,2022-10-14 22:11:15,"Terrible, terrible customer service",i would rather pay more on other delivery apps than deal with this garbage system ever again,1
58,604,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,there is this issue with my account where i will pay for grubhub  and when i try to place an order my account says i have no grubhub plus membership essentially just stealing my money,1
58,605,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,when i contact customer service regarding the issue they say they have no record of me being a grubhub  member but can refund me the charge,1
58,606,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,how does that make sense,1
58,607,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,there is clearly a charge for the amount of the membership and yet they say they do not know anything about it,1
58,608,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,not only that but whenever i try to place an order without the membership it gets immediately cancelled,1
58,609,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,i have also contacted them about the issue but they say it must be a glitch,1
58,610,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,they give me no solution,1
58,611,grubhub,302920553,2022-10-09 20:07:51,Grubhub payment problem,i have switched to doordash since then,1
59,612,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,awhile ago i ordered food and i was honestly so hungry that i did not even pay attention to the tip amount,3
59,613,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,i felt terrible tipping only 1 and went to change it once i noticed but was unable to,3
59,614,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,i would have given a cash tip but i did not have cash on hand so unfortunately the driver got only 1,3
59,615,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,please this should not be a thing and i feel like you guys are kind of punishing the drivers for my own incompetence in a way,3
59,616,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,will change to 5 stars once it is added,3
59,617,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,it does not hurt you in any way and benefits your drivers more than anyone,3
59,618,grubhub,302920553,2022-09-20 23:21:31,Please add a major necessity,happy drivers happy customers lead to a happy company overall,3
60,619,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,i travel with my job often and have enjoyed grubhub for conveniencei was paying 10 a month for the servicehowever i cancelled today,2
60,620,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,the reason being that i could not order from a restaurant i ordered from last night because my credit card was put on hold for 48 hours,2
60,622,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,plenty of  therecustomer service says for my protection,2
60,623,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,but i can use the app in 48 hours,2
60,624,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,well that does not do me any good  now,2
60,625,grubhub,302920553,2022-12-13 20:46:47,Convenience/ customer service,the other weird thing is i could order if i was picking up or wanted my food asapi called customer support and they were more than happy to cancel my membership instead of helping me solve the problem,2
61,626,grubhub,302920553,2022-11-09 23:49:23,No customer service,if you are a restaurant do not if you are a consumer there are others seamless is not the one,5
61,627,grubhub,302920553,2022-11-09 23:49:23,No customer service,5 stars to get attention,5
61,628,grubhub,302920553,2022-11-09 23:49:23,No customer service,this deserves one star,5
61,629,grubhub,302920553,2022-11-09 23:49:23,No customer service,customer service is insanely horrible,5
61,630,grubhub,302920553,2022-11-09 23:49:23,No customer service,this last experience resulted in this review,5
61,631,grubhub,302920553,2022-11-09 23:49:23,No customer service,i have been disconnected from customer service and have had questions that were refused to be answered,5
61,632,grubhub,302920553,2022-11-09 23:49:23,No customer service,this time was hilarious,5
61,633,grubhub,302920553,2022-11-09 23:49:23,No customer service,my driver gave us a pizza from another restaurant the wrong size and cold,5
61,634,grubhub,302920553,2022-11-09 23:49:23,No customer service,no problem but going to customer service was crazier,5
61,635,grubhub,302920553,2022-11-09 23:49:23,No customer service,i asked for a refund the asked if i could get the  right away to use i also asked if they had expedited delivery on seamless,5
61,636,grubhub,302920553,2022-11-09 23:49:23,No customer service,this person told me they could not refund i would have to wait 35 days fine what is the total,5
61,637,grubhub,302920553,2022-11-09 23:49:23,No customer service,i was told to check my email,5
61,638,grubhub,302920553,2022-11-09 23:49:23,No customer service,i asked what about my other question this person answerednothing,5
61,640,grubhub,302920553,2022-11-09 23:49:23,No customer service,lol hilarious seamless is horrible,5
62,641,grubhub,302920553,2022-11-19 16:51:33,"Long delivery times, cold food.",i used doordash for a couple years and just canceled because i was bored of the same restaurants their drivers suddenly started delivering my food to the wrong house and i had to reorder and hope they got it righti switched to grubhub and at first i loved it,2
62,642,grubhub,302920553,2022-11-19 16:51:33,"Long delivery times, cold food.",the problem is if you order something far it comes faster than if you want something from a spot close by,2
62,643,grubhub,302920553,2022-11-19 16:51:33,"Long delivery times, cold food.",i ordered from a mcdonalds thats 5 min away and its been over an hour,2
62,644,grubhub,302920553,2022-11-19 16:51:33,"Long delivery times, cold food.",the driver picked my food up but has been doing other deliveries,2
62,645,grubhub,302920553,2022-11-19 16:51:33,"Long delivery times, cold food.",now my food will be cold and at this point id rather have loaded my newborn up in the car to just drive down there so i can have a warm meal,2
63,646,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,yesterday i had ordered dairy queen and additional toast but when it got here it wasnt toasted and was just soggy warm bread,1
63,647,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,the driver was amazing and even made it inside to put the food by my door rather than just outside so i gave them an additional tip,1
63,648,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,afterwards i made a claim with the toast and they refunded me everything,1
63,649,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,tip included with no warning,1
63,650,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,i told them that had they told me the driver tip would have refunded i would have opted out of the refundthey gave no warning and when i asked if there was no way around that i get told they make salary anyway,1
63,651,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,tips can be everything to a driver and it was such a negative interaction that i wont be using the service again,1
63,652,grubhub,302920553,2022-11-16 14:45:42,Drivers lose their tips,treat your drivers better grubhub and any 3rd party delivery service,1
64,653,grubhub,302920553,2022-11-03 14:08:17,A mess,grub hub used to be my go to,1
64,654,grubhub,302920553,2022-11-03 14:08:17,A mess,however why do you allow drivers to pickup multiple orders in various places,1
64,655,grubhub,302920553,2022-11-03 14:08:17,A mess,that defeats the purpose of arrival times,1
64,656,grubhub,302920553,2022-11-03 14:08:17,A mess,lately i have been getting drivers getting my order picking up my food and then are all over town in the opposite direction of my location,1
64,657,grubhub,302920553,2022-11-03 14:08:17,A mess,arrival times get changed about 3 times,1
64,658,grubhub,302920553,2022-11-03 14:08:17,A mess,then my foods cold and gross,1
64,659,grubhub,302920553,2022-11-03 14:08:17,A mess,i understand i can go to the restaurant and pick it up myself but grub hub if your offering a service and i am paying for it then do what you say your business does,1
64,660,grubhub,302920553,2022-11-03 14:08:17,A mess,also customer service is like talking to a wall,1
64,661,grubhub,302920553,2022-11-03 14:08:17,A mess,they just wave a 5 coupon to make you basically deal with whatever problem you have,1
64,662,grubhub,302920553,2022-11-03 14:08:17,A mess,they do not even try to help,1
64,663,grubhub,302920553,2022-11-03 14:08:17,A mess,grub hub has gone downhill big time,1
65,664,grubhub,302920553,2022-11-28 15:50:26,Cant change payment methods,i use grubhub through my universitys meal plan and it is been working fine up until yesterday,3
65,665,grubhub,302920553,2022-11-28 15:50:26,Cant change payment methods,now i cannot change the payment method between using meal swipes to using regular dining money,3
65,666,grubhub,302920553,2022-11-28 15:50:26,Cant change payment methods,each time i click it the options to change pop up for less than 1 second before going away and remaining at the selection i had before which i do not want,3
65,667,grubhub,302920553,2022-11-28 15:50:26,Cant change payment methods,it is making it very hard to get food as many dining locations order through grubhub only,3
65,668,grubhub,302920553,2022-11-28 15:50:26,Cant change payment methods,i think this may be because of the bug update from 6 days ago but it is made my experience worse,3
66,669,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,ordered from a restaurant that is ten minutes away from my house and it took over an hour to get to my destination,1
66,670,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,while this place is popular in my area there is no reason as to why our driver took over thirty minutes to get to the restaurant and take over forty minutes to drive to my place,1
66,671,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,we attempted to reach out to the driver only to be met with an answering machine why even have the option if it does not work,1
66,672,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,finally got our food and it was cold,1
66,673,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,tried talking to customer service and they only offered 5 credit for a 50 meal per a dumb policy that does not put the customers needs as a priority,1
66,674,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,absolutely ridiculous,1
66,675,grubhub,302920553,2022-12-18 02:05:00,terrible customer service,will never be using this service again,1
67,676,grubhub,302920553,2022-11-20 11:48:26,Scam and hacks,be very careful when you use this platform check your bank account for unauthorized transactions from this company,1
67,677,grubhub,302920553,2022-11-20 11:48:26,Scam and hacks,i am aware as the last month i have had 3 different unauthorized uses of my debit card from this company 2 in chicago and 1 in california this is not a safe place to order foodif you are going to use your debitcredit card one way or another this company do not protect your financial information and let others use your cards it can be someone working for them or their poor security system that allows hackers to get your card informationthis is not a safe place to order food online anymore as your card most likely will be used for someone elsecheck your bank account,1
68,678,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,i used the app to arrange for a thanksgiving dinner to be delivered to my mom and her neighbor and used paypal for the 77 total,1
68,679,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,two days before thanksgiving i get a call that a the order has been canceled b i will have to wait for at least a week to get my money back and c i can reorder if needed,1
68,680,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,so i tried again and the order was immediately cancelled a second time but they took the 77 out of my paypal again,1
68,681,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,that is 154 tied up for over a week,1
68,682,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,not to mention having to explain to my mom that her happily anticipated thanksgiving dinner will not be coming,1
68,683,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,i am absolutely fuming and if i could give them a negative rating on the app i would,1
68,684,grubhub,302920553,2022-11-22 17:26:18,Nothing like paying TWICE for nothing.,as soon as i get everything every penny back i am deleting this app,1
69,685,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,if you are not familiar with the process of requesting food on a hand held devicehow are you using a phone,5
69,686,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,return to the drive thru from hence thou cometh,5
69,687,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,yeah its getting a bit inflated these days,5
69,688,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,and yet i am still using this age old device to continue working for my corporate overlords with little time to actually clean prep and assemble mid day meals,5
69,689,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,tip appropriately as you realize you could have driven the extra 30 minutes in traffic to and from the place of food creation,5
69,690,grubhub,302920553,2022-10-13 18:39:26,A food delivery App,happy grub hubbin,5
70,691,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),i cannot tell you how many times my order never gets delivered but marked delivered,1
70,692,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),drivers do not even attempt to contact you even though i have clear directions to do so in my order,1
70,693,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),they just keep the food mark it delivered and drive off,1
70,694,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),unlike other delivery apps they are not required to take a picture of proof of delivery,1
70,695,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),i will say at least customer support reorders it for me or gives a refund but i am ordering food when i am in a rush with limited time and i do not have time to wait another hour for the reorder,1
70,696,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),plus you tip the driver beforehand so these drivers get away with my money and my food,1
70,697,grubhub,302920553,2022-11-18 20:18:26,Officially fed up (but not fed),trust me the way this company operates their business is not worth your time,1
71,698,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,the app is great and makes it easy to order food online from the best restaurants in town,5
71,699,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,it is also a great place to find new restaurants and try different things,5
71,700,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,i order delivery and pickup all the time and my order has been correct every time but once and grubhub gave a refund with no hassle,5
71,701,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,sign up for grubhub plus,5
71,702,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,it is worth every penny,5
71,703,grubhub,302920553,2022-11-04 01:08:33,I love Grubhub!,it pays for itself after three deliveries plus you get a lot of awesome discounts and freebies from the restaurants and grubhub,5
72,704,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,multiple times in the same week i have had my orders delayed for over 2 hours or never received at all after saying they had been delivered,1
72,705,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,only after berating the first customer service person and being transferred to a supervisor then threatening to just have your credit card issue a chargeback will you be offered a refund,1
72,706,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,initially they want to give you coupons for future orders,1
72,707,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,like who wants to continue to use a service that is unreliable,1
72,708,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,i would not recommend grubhub to anyone,1
72,709,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,they cannot even contact their drivers when an issue arises,1
72,710,grubhub,302920553,2022-10-06 01:47:17,Don't expect to get your orders,i have never experienced a more incompetent business and will never use their service again,1
73,711,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,this is somehow the worst delivery and customer service,1
73,712,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,i have had food stolen delivered to the wrong place missing food items customer services not providing solutions and delivery drivers admitting they do not read delivery instructions,1
73,713,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,the final straw was ordering food and then it being delivered almost an hour later where the food was cold and soggy,1
73,714,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,the solution after i had spent almost 30 was a 5 credit to my account,1
73,715,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,i assume people order hot food so they do not have to cook and here you are then having to heat up your food anyway,1
73,716,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,after i use up the joke of a 5 credit that will cover the delivery fee and maybe tax if lucky i will no longer use this service,1
73,717,grubhub,302920553,2022-12-01 01:46:26,A joke of a service,it is a joke,1
74,718,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,first timei ordered lunch and the driver arrived did not call me delivered the food in my apartment lobby and when i went down to get it nothing was there,1
74,719,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,there needs to be a better system of communication with the driver and the customer,1
74,720,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,drivers want to get as many deliveries as they can and so they wont even wait a minute and sometimes it works but sometimes they loose the food,1
74,721,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,second time i ordered breakfast this morning and when i checked the map my driver was very far from both my home and the restaurant,1
74,722,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,when i called him he said that the restaurant was closed and he had just kept working,1
74,723,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,i did not get a notification from him and the app said that the restaurant was open,1
74,724,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,the app cannot offer food from restaurants that are not open,1
74,725,grubhub,302920553,2022-10-01 13:41:04,I have had to cancel two orders this week because of simple and avoidable mistakes,and if they are closed again there needs to be a better system of communication between the driver and customer so i can know that it was closed instead of just waiting 20 minutes,1
75,726,grubhub,302920553,2022-12-09 00:45:02,Dishonest Drivers,over 5 times i ordered from grubhub the drivers pick up the food and cancel the order when they get close enough to you they actually get to keep your food,5
75,727,grubhub,302920553,2022-12-09 00:45:02,Dishonest Drivers,the other times they delivery driver calls me to drive to them to pick up my food whats the point of the delivery if i have to drove to pick it up,5
75,728,grubhub,302920553,2022-12-09 00:45:02,Dishonest Drivers,worse food delivery service and i will never ever use their service again,5
75,729,grubhub,302920553,2022-12-09 00:45:02,Dishonest Drivers,customer service is no help either,5
76,730,grubhub,302920553,2022-09-22 16:40:29,Terrible service,i put in the delivery instructions for which entrance to where i work at the drivers refused to follow the instructions,1
76,731,grubhub,302920553,2022-09-22 16:40:29,Terrible service,they dropped it off at tool rental or the pro desk sometimes nasty to my co workers before leavingthe final straw for this app i had was that i put my house as the address and the food was delivered to my work instead,1
76,732,grubhub,302920553,2022-09-22 16:40:29,Terrible service,when i contacted the help desk all i was offered as compensation was 60 day free membership for the fact that i had to drive to pick up my food,1
76,733,grubhub,302920553,2022-09-22 16:40:29,Terrible service,when i went into the app the next day there was no member ship and i could not even get in contact with their help,1
76,734,grubhub,302920553,2022-09-22 16:40:29,Terrible service,both grubhub and doordash have messed up too many times to accept paying these exorbitant fees,1
77,735,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,the added cost is getting to be ridiculous,2
77,736,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,even with a subscription i find myself paying an extra 510 not including a tip for the driver which i feel like is the only extra i should really pay,2
77,737,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,i will often order from a location that is a couple miles maybe 3min from my house and often times it will take 12 hours for the items to arrive,2
77,738,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,usually old cold or just missing items,2
77,739,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,i find myself returning of course for the convenience fully expecting a long wait and not so fresh food,2
77,740,grubhub,302920553,2022-12-18 23:20:41,Not so great lately,i try to order accordingly and only order when i really do not want to leave,2
78,741,grubhub,302920553,2022-10-22 11:28:26,Problems with some menu items and high price markup,a software bug prevents us from ordering our favorite dishes through grubhub,2
78,742,grubhub,302920553,2022-10-22 11:28:26,Problems with some menu items and high price markup,at a place near us entrees come with a selection of 2 required sides but when one is selected for each the app says too many items were selected,2
78,743,grubhub,302920553,2022-10-22 11:28:26,Problems with some menu items and high price markup,but since both sides are required selections if we do not pick a side for each entry the button for adding to bag is grayed out and we cannot order the item,2
78,744,grubhub,302920553,2022-10-22 11:28:26,Problems with some menu items and high price markup,this happens for all entrees at roasters in sandy springs and none can be ordered through the app,2
