date,review,rating,isEdited,userName,title,app_name,app_id
2022-11-13 23:55:05,"First of all I never write reviews so this is a first time for me which shows how bad of an experience this was.  I placed an order and had specific instructions to leave an ingredient out of my dish.  The restaurant added the ingredient anyway, which I understand can happen at times.  So I contacted DoorDash about the issue and the mistake on the store’s end.  The DoorDash agent told me I couldn’t get a full refund even though I was not at fault.  After frustratingly going back and forth as to why I couldn’t get a full refund for the stores mistake I agreed to get paid back to my card.  DoorDash issued me credits instead and after I contacted them about their mistake they said there was nothing they could do and I even had an agent disconnect on me mid chat.  I have screenshots and am tempted to take legal action, but I don’t want anything to do with the sorry excuse for a company.  I’ve never had a problem with Grubhub and if there’s an issue they are more than willing to help you out with no issues on their end.

 Also the Double Dash feature doesn’t always work.",1,False,K- Rod,Poor Service and Crooks.  Grubhub is much better!,doordash,719972451
2022-09-29 15:16:08,"I just downloaded DoorDash and began using it a couple of weeks ago. My first experience was abysmal. The DoorDash took my food for herself and claimed to have given it to a valet. Only thing is, my building does not have VALET. Then when I asked her to come back to show me who, she claimed to be far out of the area… it was only one minute after.
You guys did re deliver quickly, so I decided to move forward.
I then ordered late last night after work. After the first dasher dropped off, the second one Kayla was at the location.
I called her and heard the lady at the drive thru window confirming my order over the loud speaker. Then she hung up! So I’m assuming that she took the order for herself. After that hour or so ordeal. I then spend another 40 mins trying to get a resolution from CS. I simply asked for a timely return of my funds and additional compensation in the form of credit for the last two horrible experiences. I’m not fully aware of the policy, but just saying, well we returned your money does not seem to suffice.",2,False,anoyed annoyed,Poor dashers and customer service,doordash,719972451
2022-12-17 17:07:31,"When I placed my order through the Chic fil a app, it routed me to finish the order through DoorDash. I didn’t get a confirmation or anything for 10 mins and I went back to submit my order and it said my Cart is stale (I thought the order never went through since it still had my cart full). Since a reasonable amount of time passed, I opened the DoorDash app and the order didn’t show for me there either so I went ahead and ordered again, thinking it was my first time ordering. When I placed the second order, some time passed before I got the text for the original order and thought it meant my second order (to me being the first) was being made. I opened the app and it showed just one order. A few minutes passed from that and the food arrives. I then get a text that another is on the way. I did not intentionally spend more than $110+ on chick fil a and their support acknowledged they were having technical issues and had me pound sand anyways. I’ll stick with a different service - they’ve lost my business.",1,False,N******2,"Double order by Technical Issue, handled as Intentional Deception",doordash,719972451
2022-11-27 21:34:42,Do not drive for these people being paid the bare minimum for orders is insane ! Not only that I have requested my account to be deactivated due to the fact that the entire customer service is full of idiots ! I turned the app on mind u I have 200 completed orders for them ! I pull up to a place that doesn’t have any of the customers items so I requested it be canceled saying Popeyes is out of the order the girl in the chat canceled the next order I accepted in stead ! So now a customer is upset with her order canceled for no reason and the one I needed canceled was still there after being told I wuld be compensated for the one she mistakenly canceled I realized that compensation wasn’t there called them and wen I tell u they cannot comprehend a single thing in life !!!!! U will have to fight them for your money just to be told they not paying u then why was I told by two different reps I should be receiving payment I didn’t make them tell me this nor did I ask for these orders to be canceled incorrectly now I have wasted my gas and time ! Thank god for Uber eats and grub hub ! Because this app is the lowest !!!!,1,False,kanggggggggggggggg,Worst company,doordash,719972451
2022-11-09 01:40:23,"I have been using dashpass for a year now, in the past even though orders would get messed up, DoorDash did help a lot. But ever since I moved to a new area, the prices and delivery fees went up even after 12+. I use the app because I am a full time student and working in between. Now, I have to pay even more and recently multiple orders have been bad or completely missing multiple items. Today, I hade ordered a meal and a large drink that happened to also be 3 dollars on its own. While I was fine with that, the order came in and it was missing half the items Including that 3 dollar drink. When I went to the help area Again, this time the app just flat out told me it couldn’t help me with refunds and to have a nice day. The app is not worth it anymore. UberEats has restaurants in my area with less fees even Without the pass. In the end I have canceled my subscription and deleted the app, I would rather just put up with ramen noodles for quick meals instead of being charged all this time for a pass that didn’t do much for me eventually",1,False,manny😑,Disappointing end to a year of subscribing,doordash,719972451
2022-10-11 17:07:13,"It seems like every other order of not more, are arriving 30+ min late, missing items, dropped off at the wrong location, sometimes my food never arrives. The best one to see is the dasher is having car issues… I’ve canceled my dash pass several times now, just to use Uber eats and go right back to door dash. Uber eats is super expensive, even with their subscription. But door dash is the most unreliable service I’ve used in my life. I’ve recently just had a chat with customer support because one of my orders weren’t getting delivered, and it was already 20 min past the time of delivery and they were 20 min away. They also picked up my food by the time they stop. The support person was the least charismatic person I’ve meet, telling me their insuring my food wouldn’t be cold and it would arrive soon. Then they just stop the chat out of nowhere… the food was cold and it took a hour an 30 min when it was expected to take 25 min. I’ve spent thousands on door dash in a few years, and nothing gets fixed, you might get some credits but not your food.",1,False,Zanderprice,To many issues,doordash,719972451
2022-10-22 00:55:28,"I ordered food for my family at Disney World. I was given a time quote and the driver messaged me when he arrived at the restaurant.  He said the restaurant was telling him he would have to be waiting much longer past the quoted arrival time.  I apologized as this was just his time wasted.  As my order continued to push out I tried to reach out to customer service to see what my options were.  I couldn’t get anyone.  I had to order other food for my family.  I was able to get them fed and in bed before I got a response from an agent.  My option was to cancel my still in progress order and the driver would not get paid, or continue to wait for a $10 credit.  I choose not to screw over the driver and I received an order of food for a family hours after I was quoted.  Said family was asleep in bed and I could only save what I could pack into a mini fridge.  Oh yeah, and the agent ended our chat once I said I would not cancel and screw the driver.  So I never got my $10 credit.  Never again DoorDash!  Deleting app now!",1,False,albnem,No customer service.  Good luck if you have an issue!,doordash,719972451
2022-09-20 23:49:03,I have one day left here in the state that I’m in this app has f’d me over multiple days in a row when trying to order the app crashes or freezes.I just want to have one final great last night with the bois and order a few drinks to the place that were at. I can open restraints but when I open a liquor store the app freezes. I ordered two times the two nights before this and the order never arrived both times no compensation except for 5 dollars and I have to wait a week for my money back so I can’t order it. My friend is ordering it tonight and the app keeps saying payment issue there is no issue paying the app is at fault. There are more than 10 instances things like this have happened. DoorDash has pretty much been ruining my life for the past year with expectations being crushed and high hopes for nothing,5,False,ur bot,Awful,doordash,719972451
2022-12-14 06:17:54,"I love DoorDash. I order from it probably 3-4 times a week, for home and for special work guests and events. 99% of the time, these orders roll off without a hitch. The one time I have a missing item— the response is shocking, and just plain sad.

DoorDash has quite an impressive “What went wrong?” response platform for their customers. But what good is it, whenever the app then states it’s refusal to issue a credit for any order error. My order was missing an item- quite a simple fix. I submitted my response, chose the item affected, gave a description and opted to give a photo. Got to the “thanks for your response” page— which thanked me for my feedback, but stated that DoorDash doesn’t give refunds or even app-credit for any orders at this time. Very odd, and quite frankly a bit jarring type of response. I’m totally shocked. My family’s restaurant would never do that to a customer— it’s disparaging to see this large corporation integrate this into their business. Please do better DoorDash.",2,False,Sleeperinner,Shocked at the lack of customer support…,doordash,719972451
2022-12-20 22:00:21,"Wish I could give 0 stars. I have had basically every order wrong since using this platform. At the beginning, they give a credit. But it’s never actually even close to the original purchase amount. $3, here maybe $6 there. 

Then I had literally back to back orders wrong. And when I say wrong, I mean COMPLETELY missing items. Even one time, there was complete proof because the delivery driver messaged that the place was out of what I ordered. Door dash refused to ‘compensate’. I never asked for any extra just the money I had spent on items I didn’t ever get. I am furious that I have over $30 + wasted on items I never even got. 

When you contact support, the first message always seems like they will be so helpful but it’s downhill from there. They are rude, unhelpful, and sometimes just completely end the conversation by disconnecting. They always say they will follow up through email and then never do. I will never use doordash again. Never. At this point, it’s theft. They have stolen from me. Money that I work hard for. It’s ridiculous.",1,False,Linds1444,Always. Wrong.,doordash,719972451
2022-10-08 19:52:28,Unfortunately I was unable to continue using doordash because apparently when you have a dasher driver account AND  a personal doordash ordering app under the same email issues can arise. I decided to take the doordash ordering app off my phone because now I want to cook more. Due to me deactivating my personal doordash ordering app it ended up kicking me out of my dasher driver account. I called support and they confirmed that the issue was connecting one email to both accounts. Where it went wrong was when I was ASSURED that both accounts could be separated and that it would take 24/48 hrs.  I let over 48 hrs pass AFTER many log in attempts throughout the day. I called support again today and support then tells me that it is not possible to separate my accounts without reactivating the personal account & changing my email and I think thats unfair that I had to call & find that out. On top of the the support person I spoke also let m know that my request to separate my accounts was never possible so why assure me that it was? That did it for me.,1,False,Lulut19,Dasher issues,doordash,719972451
2022-12-12 01:13:44,"I've tried a lot of food delivery apps over the years. They're all basically the same in my opinion, but the reason I prefer doordash over any other is because of the customer service. Sometimes issues happen with the food or the person delivering the food. That happens with every food delivery service. But the difference is that every time I've asked for customer service help from doordash, I'm always connected to a real person who is actually perfectly reasonable and extremely helpful about what they can do to make things right for me. Also, the ""help"" button is very easy to find. I've found that most other apps try to hide it from you and even when you do find it, you just end up talking to a robot then maybe getting a small refund.",5,False,Imogen McCain,Amazing Customer Service,doordash,719972451
2022-10-28 21:24:35,"I’ve been using door dash for a while now and I’ve also had multiple problems with it, I’ve tried to cancel and get my money back instead of credits because I do not want that. I wanted a full refund and even contacted multiple people that worked for (Door dash) I was told I’d get my money back in a couple of days I’ve been waiting for almost about a week! This is really irritating.. my little sister got a refund on her stuff and she got the money back the next day, but me I’m still waiting. Like I already informed I called about four times and got the same lady telling me I will not get my money back. Door dash as much money some of us spent and worked hard for the money. An buy/ purchase stuff or even give money to people that are working too. I don’t find it fair when i contact someone for a refund I can’t get it back knowing I worked for the money! Do better (Door dash) and the rude people that work there and never would like to help and do they job they got.",2,False,alannah🥺,!!,doordash,719972451
2022-12-20 03:20:30,"I went in to order 2 bags of flamin hot lime Cheetos, and put in a few other bags of chips for my family. I was only informed after ordering that the store did not in fact have the chips I wanted. Fine whatever. Even though it’s the only reason I even ordered. The dasher also can’t find one of the other chips and I have to literally guide him to where they are via text. Then he finds that there is only a bigger more expensive version that I then have to pay more for. THEN they mess up the LAST bag of chips getting the wrong kind therefor rendering them useless as nobody in my house even likes that kind. I’m fed up by this point and look to customer service to see if I can at least get some compensation for the bag of chips that was wrong only to find that I don’t talk to a real person, and the robot tells me how I “unfortunately can’t receive a refund or in store credit due to our new policy” so I’ve spent over twenty dollars with a bag of chips to show for it. Thanks DoorDash. I’m never using you again.",1,False,SadnessPlayer,Just wanted my Cheetos,doordash,719972451
2022-11-07 23:28:11,I can’t believe I have to write this review today on November 7th around 3:00 I had a door dasher named Cristian. At my job we always order food to our work and today I decided to order food Cristian couldn’t follow simple signs where they point where the entrance is instead he wants me to go out of my way to door he’s at. I told him I simply can’t because I’m working. At the entrance there’s always workers that will receive the food for me. So instead he told me I’m wasting HIS time and just left it at a door on SOME MUD. When I finally had time to go the door he left it at I had to take the food out the bag but when I opened the bag my soup was spilled all over my food so I couldn’t even eat it anymore. Im glad I was able to get a some what refund but that would never make up the experience I just had I smell like the soup and covered in it and now I have to wait to get home to eat because I don’t ever want to order food on these apps again. Would be careful because when things happen like this all they can do is apologize.,1,False,Kat lol44,DoorDash order,doordash,719972451
2022-09-16 18:31:53,"While the app itself is “functional”, the user interface was designed by an idiot. 

No way to clear cart without manually deleting each item. Even force closing the app and logging out won’t do it

No way to leave support chat screen with the chat still open

“Need help with current order” just defaults to selecting a past order

App repeatedly asks and fails to verify my card.

Now for my experience with customer support. 

During my first attempt I was connected to someone Named Deepak, who clearly wasn’t paying attention to my problem, as his first 3 suggestions were all negated by my initial description of the problem. 

After accidentally leaving the chat with no way to return due to the aforementioned design flaws made by an idiot,

I attempted a second chat with customer support with someone named Megha. I assume Meghan didn’t fit, but then again Deepak fits, so who knows. 

Regardless they clearly weren’t paying attention either, because their first suggestion was that I “try using the app instead of the desktop site” even though I clearly just said that my problem was in the app, and that the app “will only ask to scan the card for verification” when I specifically said that was the part that doesn’t work. And then they gave up and sent me a “troubleshooting email” so I can fix their poorly designed, apparently buggy software myself. 

I am DEEPLY unimpressed.",2,False,Kur0g4n3,Garbage customer support,doordash,719972451
2022-12-16 19:07:11,"I watch my driver on the app. It’s obvious that several orders are being delivered at once. Because of where I am located, I am always last in line. By the time my food arrives, the things that are supposed to be hot are cold, and the things that are supposed to be cold or frozen are warm or melting. When a special “deal” is offered, and I meet the criteria for the deal, I am still not able to actually get the deal. And all the fees and prices have gone up so much, I often cancel out an order when I see the final total. This is true even with subscribing to the no delivery fee service. When the tip is figured, I don’t know what total they are basing it on. For a $24 order, the “20% tip” was $6.50. When they make a mistake or fail to deliver what has been ordered, they give you $5 back, even when your expense has been much more than that, and someone in your party didn’t get their food.",3,False,Jadesea,Service has deteriorated,doordash,719972451
2022-11-17 19:50:50,"There was a print that said if I added the Dash Pass to my order I could save a little over $4, so I did. It also said that I would get a 30 day free trial and at the end of the :0 days I would be charged $9.99 per month. When I placed my order nothing was deducted from the total so I contacted customer support…the guy who “helped” me didn’t know how to speak English well, had a lot of spelling and grammatical errors, and just represented himself and the company very poorly due to the above and his overall tone. I was honestly shocked. He decided to call me because he couldn’t understand ME, so when we spoke I reiterated everything that had happened, to which he told me he refunded me some money and canceled my Dash Pass. I check my account a few days later to see not only no refund but also a $9.99 charge for the Dash Pass. Needless to say I have deleted their app and will save myself a lot of money by going to get my food myself. These companies don’t care about us, they only care about what they can get away with.",1,False,Really?1234,So unprofessional,doordash,719972451
2022-10-29 19:48:07,"I have used DoorDash almost daily for lunch at work for about two months. Really enjoyed the service, Dashers are accommodating, very convenient.
I would say maybe 1 in every 5 orders has either a missing or incorrect item—no big deal. These little mistakes happen all the time when you go to a restaurant.
However, apparently after a few orders with missing items, they stop refunding for the missing items—and support chat will just keep disconnecting you before you can figure out what’s going on. I don’t mind the little mistakes on orders, they’re most likely not DD’s fault. But SUPPORT trying to shrug me off so that they don’t have to tell me I’m not getting a refund for food I paid for but didn’t receive was infuriating. I think I went through 8 different representatives before we got to our conclusion. And for the record, I wasn’t swearing or harassing, nothing like that, just patiently trying to figure out what was going on.

Hey, I wish that my orders weren’t frequently missing items too. But cutting me off from being refunded for incorrect orders, without an option for appeal, or to provide pictures—anything—that’s unacceptable. Like half my order wasn’t in the bag this time.
I’m not here to donate to DoorDash, I’m paying for a service. If that service isn’t provided, and I still have to pay, I’m deleting the app.

It’s too bad too, this was a nifty service. But bad policies like this are enough for me to just go drive around the block to get my own food.",1,False,Youtube hates you,Yikes,doordash,719972451
2022-10-25 01:25:00,"Used DoorDash and paid for their dash pass for close to 2 years used serval times a week. Recently made an order that they charged me 25% more for the food items than what was actually charged on the receipt from the restaurant. Attempted to find a resolution from their “customer service” which was met with hostile and unnecessary aggression. They transferred me 4 different times to different “experts” who requested full card information. Explained this was not secure and was unnecessary considering the documentation I had. After becoming frustrated in told them if they would like to keep my business they could call me which never happened. Today the card authorization was completed and the charge was not adjusted. I have no way verify if other orders I have placed in the past had this same issue, but I refuse to be taken advantaged of again like this. I have deleted me account and will not use their services again, which seems to be the resolution they wanted since no attempt to contact me was made at all.",1,False,everydaypaul,Shady and unethical,doordash,719972451
2022-11-06 11:56:06,"This app used to be great, and I’m sure its great for a lot of people that you can order from grocery stores, gas stations, liquor stores, etc but now I’ve got to scroll through 50 a list that’s forever long that has one local restaurant for ever 10 things that aren’t a restaurant and there’s no easy way to filter it out unless you filter for a particular type of food. They should take a page from Uber Eats’ book and put buttons at the top that will filter for just restaurants. 

They also need to figure out a way to limit how many different stores a single store can list. For example, Meijer has one for their main store, then another store just for Meijer liquor, then another store for Meijer Pet and all three pickup at the same location. They could and should consolidate that and that would be a few less things you’d have to scroll through.",3,False,DTMorris007,"As It’s Grown, It’s Gotten Hard to Navigate",doordash,719972451
2022-09-21 15:42:02,"DoorDash is great when placing your order thru the app. However, when it comes to actually receiving your order, I would rate a -5 if I could. It’s a continuous cycle of my wife and I placing orders, and the dasher Never delivers to our home. They always drop our order off to another house. We’ve been fortunate enough to walk as far as 4 streets over just looking for our order and finding it, but even calling & messaging our Dasher to tell them per the app, you’re not even on our street is brutal as the Dashers ignore all communication efforts. Smh.. if the Dashers are not using GPS to make their deliveries, then DoorDash should find a more productive method to screening Dashers and making sure they know how to read addresses. What’s worse is that this occurs so much with our orders, sometimes DoorDash refuses to give us a refund of our order because we have had submitted too many issues with our orders not being delivered. DoorDash definitely needs to audit themselves and their Dashers and Restaurant accuracy of fulfilling orders.",1,False,B-NASTY!,Unreliable Dashers,doordash,719972451
2022-11-07 03:17:29,"I have had hundreds of dollars stolen from me from either the dashers or the company, many times I have no issues but on the off chances that I do, they say “they see everything on a case by case basis” and if that was true, wouldn’t a dasher literally stealing your order warrant a refund in some way? Doordash doesn’t seem to think so. They seem to think it’s not their fault or their drivers fault when you can literally watch the dasher drive to you. Said dasher that stole our order “claimed he was across the street” when in the app he was 3 streets down and completed the order then proceeded to lie to us saying that we came out and signed for it when we were outside for 10 minutes and no cars came into our complex. And that’s not the first time. ‼️I swear the hire the most brain dead mouth breathing idiots to deliver for them‼️ the drivers can’t follow simple instructions half the time when there not STEALING YOUR ORDER!! No other delivery app has given me this much trouble OR STOLEN THIS MUCH MONEY FROM ME AND MY KIDS!!!!",1,False,hfownfbeosbekk,"DRIVERS STEAL, DOORDASH REFUSES TO COVER",doordash,719972451
2022-11-22 22:57:08,"Why can’t I rate my restaurant and driver outside of the pop up that disappears from swiping out of the app, getting a battery notification, etc? If for any reason I’m trying to get to another part of the app when the opportunity to rate pops up, I’m probably going to thoughtlessly tap past it, and be left unable to voice my opinion on what I just ate, good or bad. This has needlessly soured my mood from not being able to endorse a great meal and feeling some pent up appreciation that has nowhere productive to go. Uber let’s you increase the tip part way through the delivery. Sure, it would just add anxiety to feeling like you need to tip more based on how long your order is taking, and it’s probably good that DoorDash has ways of differentiating itself from others, but that’s just another quality of life improvement that feels like it’s missing from the app.",3,False,Spoiled Orange Juice,"Great app, one significant complaint.",doordash,719972451
2022-09-27 01:00:24,"Don’t waste your time! I live in an apartment the driver got lost. She then proceeded to tell me I had to speak Spanish. I cannot speak Spanish beautiful language but I can’t speak it. So to be told she can’t bring my food because I can’t direct her in Spanish to my house is absolutely ridiculous! Door Dash doesn’t do anything to make it right. Didn’t give me credit after they said they would. So I had no dinner and my food never came. They lied and said they were going to escalate the issue and see me an email. Both of those things were a lie. Go to another company I have had the delivery people drop my food at the wrong house, not speak English, scream at me, make me meet them in my development to pick food up, steal my food. Go with a better company this one is a scam. They won’t give you credit or money back. I went to bed without dinner and nothing has been resolved. Extremely disappointed I’ll never order from them again.",1,False,Bkyln10,Worst delivery company they hire any driver and don’t care if they mess up the order,doordash,719972451
2022-12-08 12:13:10,My dasher never delivered my food I contacted him and gave him specific instructions to get to the house he said he called me multiple times and I tried to explain to him I’m sorry I was away from the phone and and asked him to tell me where he dropped my food at he never said where just around there bc I went outside and I didn’t see the food went to my neighbors door and still didn’t see the food I contacted support and the dasher nothing of help I really advise people to not use this app there willing to help until they don’t want to there are multiple times when the place I’m ordering from messes up and I couldn’t get my refund bc there’s a limit that’s honestly so stupid given that it wasn’t my fault and there is an extra charge for things I pay for and I just want my money back support team and the dasher never gave me my food or money back it’s honestly frustrating bc I don’t have something to eat now please don’t use this app and get scammed like I did and save your money.,1,False,jhghh46)($()?,Full of scammers,doordash,719972451
2022-10-26 02:09:47,"DoorDash used to be great. But now that they’re trying to get as many orders done in one route as possible, it takes over an hour and a half to get your food from a store 5-10 minutes away. It’s been cold and soggy every time. Sounds dumb to complain about.. it basically ruins the food and makes it less convenient than getting it yourself. Also SO annoying it doesn’t give YOU the option to adjust your tip AFTER you receive your food. You have to contact customer support. I give them ALL the info and verification they need without it taking 10 minutes to tip, but they drag out the conversation, get easily confused, and waste my time. I’ll be at work and give them EVERYTHING they need upfront then say “please adjust gtg thanks”, but they’ll say “How’s your day going” and close the chat if im not small talking and pointlessly sitting on my phone waiting for them to wrap it up. Probs cancelling my dash pass and going to Uber eats.",2,False,cassie.fitz,Takes foreverrr,doordash,719972451
2022-10-15 03:01:39,"I always use Ubereats but the app was glitchy so I resorted to this and regret it. In 2 nights I’ve amassed a credit of about $80 due to their poor services. First night food came cold, guac was already brown and half the ingredients missing. Normally Uber would call to advise of missing ingredients, do you still want, etc. Then to go on and use the $40 credit tonight ordered from another restaurant, they called to offer a substitution. Then the delivery person cancelled my order, which mind you, due to their inflated prices came out to double then what it would have been on Uber, due to him waiting on line to long, but he told customer service they weren’t allowing substitutions. He probably was able to walk off with my order for free which hey maybe he needed it, but now I have another $35 credit added to my total. Again these weren’t huge orders! Worst app, worst customer service, once I can finally use my useless credit I’m deleting the app for good. Don’t bother use Ubereats.",1,False,Cindy1024,Worst Food Delivery Service App,doordash,719972451
2022-10-24 23:46:32,"I've been using door dash for years. All of a sudden, my account gets deactivated and my order never goes through. I was on the phone to get my account reactivated only to get deactivated every time I place an order. After several transfers to several departments, no one has a solution other than to ""reactivate and escalate."" Escalation team said to give them 48 hours to fix it and they will send an email. It's been 5 days and my account was deactivated again, no email. I call again only to get the run around until finally (an hour later) someone tells me the fraud department has to look into it. I have to wait again until they contact me. After several days and no solution, nothing has been resolved. They just read a script then transfer you to another department so they can deal with you. I hope no one has to go through this because supposedly not even the supervisor of the highest escalation team can do anything to fix this.",1,False,Txsut,Worst customer service and faulty app,doordash,719972451
2022-09-15 23:12:17,"Had multiple problems with the app. Tried multiple cards and even bought a gift card to try to place an order and received the same error notification. Spent over an hour with them on support, which turned out to be the biggest waste of time I could spend because they could only help to the point of “have you tried logging out and logging back in?” Level of service. When I accepted that could do anything for me after about an hour of being transferred and put on hold. I asked if I could get a refund on the gift card that I bought to try to place the order. Their response “we don’t do refunds on gift cards” then proceed to say the reason it wouldn’t go through was that the card was being declined, even though I used the same card to buy the gift card. So they will take your money but have trouble providing the service they offer. Go with Uber eats or one of the others, too many good options to put up with this.",1,False,connor94567,Buggy money grab of a service,doordash,719972451
2022-09-14 01:50:33,"I ordered food to be delivered to a hotel where I am staying in NJ. I was out and hoped to return before the order arrived at the hotel’s front desk (per my instructions). I received a call from Nelson who explained that he was at the front desk, but no one was manning the desk. I was accustomed to deliveries being left on the desk, whether or not someone were present. Nelson exceeded all requirements and expectations by waiting until the person returned to the front desk to deliver the order. In addition, he waited until I arrived, since I told him when he called that I was only a few minutes from the hotel. AMAZING!! After Nelson drove away, the person at the front desk expressed his appreciation for how Nelson handled everything. I rarely write reviews, but Nelson was that IMPRESSIVE!!!",5,False,CJnJersey,Door Dash Delivery Person — PERFECT!!!,doordash,719972451
2022-12-18 07:40:09,"I’ve had the dash pass for 2+ years and after a certain point you just don’t get anymore compensation. If somebody steals your food, Your money is gone you get no money back. If your item is substituted to something you don’t want, You can’t get a refund. I ordered a philly chicken sandwich and they substituted it for a FISH BURGER. I didn’t agree to that and they said i wont get my money back for it. I ordered twice a day almost everyday and it’s like they don’t compare how much you order to how much of your things gets taken/missing. This is definitely the last time i’m using this app because spending money on something you never got over and over again is the most frustrating thing. It’s like throwing your money in the trash. You get no food and your money gets taken 😂😂😂. If you’re new to the app they will compensate you but if you’re not, it’s over with whenever something happens with your order. YOU get punished for it. Terrible!",1,False,Natalia Sutor,Never get refunds after a certain point.,doordash,719972451
2022-12-05 02:24:40,"So many problems with dashers. They will take way too long to deliver in the first place leaving your food completely cold, or have other stops that leave you waiting longer than the expected wait time and when either the restaurant or dasher mess something up, deliver in the wrong place, or anything they won’t give you a refund or even close to a refund. They will offer $4 ON A $40 ORDER. you have to contact the support team(that is useless 90% of the time unless you haven’t had problems in the past) which will also offer you a refund that does not match what you paid for the item? So the customer is supposed to take the hit for a mistake made by either the dasher or restaurant??? Does not seem correct to me. They have a lot to work on and Uber eats and other delivery services don’t seem to have this problem at all. (Did I mention the prices are extremely high even if you have dAsHpA$$).",1,False,Cameronitambroni,"Bad customer support, multiple issues with dashers completing orders.",doordash,719972451
2022-12-03 07:43:36,"I got the free 1 week free dash pass and made sure to cancel it AS SOON as I got it because I didn’t want any funny business. And alas! There was funny business. My dashpass expires I got the notification. I’m like ok cool whatever, a few seconds go by and my phone dings, boom I just charged for dash pass. So I double, no I TRIPLE check I had it cancelled. It wasn’t. I cancel it again leaving it at I just forgot to cancel the subscription. 10 bucks wasn’t that bad so I didn’t care. Another month, my phone dings saying I GOT ANOTHER MONTH of dashpass for 10 dollars. Ok so at this point I’m mad, so I go into my bank app and pay 30 dollars to them to stop ANY subscription service from DoorDash to DECLINE. I made a special thing about you guys. Then another month goes by AND THERE IT IS WOW so I just cancel the debit card. I’m still waiting for my debit card so I used Apple Pay ONCE on DoorDash to get a patty melt. How naive I was I didn’t even give them my debit card information AND THEY CHARGED ME 10 DOLLARS AGAIN for dashpass. GG’s doordash. GG’s",1,False,dashcock,Master scammers,doordash,719972451
2022-10-31 02:03:04,"Don’t expect a guarantee you will get your food or your money back. If you are lucky you will get half your money after a lot of effort and no lunch. It’s a gamble every time. Convenient yeah - if you don’t get screwed that trip. So many people I work with have gotten screwed multiple times too. Bad dashers, stolen money, stolen orders, incomplete orders, part of order never delivered and when you are told you will get your money back they do not tell you it’s only half and if you trust and not check your bank they say too much time has gone passed to change your case. Customer service is non-existent and in a foreign country. They just repeat themselves and pretend a review panel examines your case (it takes moments so yeah, no) but the company takes no accountability for your money or order. Forget about asking to talk to someone higher up or get an address to write to.  Since this business hurts restaurants anyway, I encourage everyone to avoid using it.",1,False,Dissatisfied&Crushed,Gambling with your money and food.,doordash,719972451
2022-10-19 03:57:06,"I love this app. I've been using it a lot especially since I'm a student who doesn't have their license. Most of the time my orders are great and my experience is aswell. However, sometimes there's mix-ups like not getting an item you paid for, mixing up your order, etc. It's extremely aggravating but DoorDash Support has always compensated me every time without fail and had amazing customer service while doing so. With an app like this, it's basically expected there will be some mistakes but DoorDash takes great pride in fixing the issue. I usually never even write reviews but the customer support representative I spoke with was so nice and understand I had to say my piece. Going to continue using this app for a long time!",5,False,AHHHHHHDGGHHHGHHH,"Not perfect, and that's okay!!",doordash,719972451
2022-10-03 18:17:25,"DoorDash is awesome, especially for
parents who both work and sometimes just don’t have the time or energy to make dinner. My biggest complaint is that lately Dashers have been picking up multiple peoples orders at a time. When this happens, our food gets to us cold because the Dasher has driven around to other houses dropping off the other orders. I understand the concept of efficiency, and that they are trying to make the most of their trips. But it becomes problematic for the food temperature, and because the food ordered from DoorDash is more expensive than ordering pick-up from the restaurant app directly, it’s expected that the orders will come correctly, in a timely manner, and warm. Other than that, we’ve had pretty good experiences with DoorDash, which is why we did the 4 stars!",4,False,MommyWoolsey,Dashers Picking Up Multiple Orders,doordash,719972451
2022-11-02 03:11:45,"When I lost my wife and surrogate children in a house fire following a freak accident involving our dog, twelve gallons of motor oil, and a poorly knit Hanukkah sweater that depicted Danny Devito passionately kissing Abraham on the lips, I had no way to cook my own food. DoorDash has served as my replacement family for three years now (some Dashers will roleplay as my wife if I give a big tip) and I have since fallen in love with the regular Dashers. Now the majority of them are married to me in a polyamorous relationship and we all live in an estate together in the Canadian country. Our twelve children are all Dashers which is where we obtain our income (all those married to me are retired now). DoorDash changed my life for the better. DoorDash was there for me when my family wasn’t. Thank you DoorDash!",5,False,Cool019,DoorDash is incredible.,doordash,719972451
2022-12-14 01:21:20,"I’ve been an avid DoorDash user for years. DoorDash in the past has always made it right for me when a restaurant has screwed up and I always provide proof of the screwup. These screwups by restaurants are unfortunately fairly frequent. Now tho, DoorDash is no longer providing refunds for anything it seems. Didn’t get your food? Too bad we have a no refund policy. Got the wrong order? Too bad no refunds? All wrong toppings on your burgers, bowls, etc? Too bad no refunds. I’ve heard this same feedback from others and it’s making me seriously doubt that I’ll renew my dash pass after my current year is up. I’ve lost more money in the past month on non refunded screwups than I have saved with the fee waivers. If you don’t want to take responsibility for the restaurants on your platform don’t be surprised when you either lose customers or have people continuously making new accounts or finding some other way around this awful new policy. 👎👎👎",1,False,treybigs,No refund policy is ruining the app,doordash,719972451
